trade_id,price,side,pos_side,type,qty,pnl,fee_paid,long_pos_size,long_pos_price,shrt_pos_size,shrt_pos_price,liq_diff,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,actual_balance,apparent_balance,liq_price,timestamp,progress,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
417327,228.33,buy,shrt,close,0.029,0.006669999999999704,-0.0011918826000000002,0.107,234.9842990654206,-0.0,,1.0,2.9638736508000236,0.0,4.282140000000027,-1.3182663492000006,22.96387365080003,18.439990541592422,20.491607111829616,1613987636233,0.15395668537539317,1.1481936825400012,2.9614748611111112,1.0477683898483128,0.6861269444444444,0.0,0.6861269444444444
417334,228.41,sel,shrt,entry,-0.029,0.0,-0.0011923002000000002,0.107,234.9842990654206,-0.029,228.41,0.9102897858688835,2.9626813506000236,0.0,4.282140000000027,-1.3194586494000007,22.96268135060003,18.439033124531825,0.0,1613987637998,0.15395926775515203,1.1481340675300011,2.961495289351852,1.047749682897891,0.6866172222222222,0.0004902777777777777,0.6866172222222222
417367,228.18,buy,shrt,close,0.029,0.006669999999999704,-0.0011910996000000001,0.107,234.9842990654206,-0.0,,1.0,2.968160251000023,0.0,4.288810000000026,-1.3206497490000007,22.96816025100003,18.443432681553023,20.451303606686604,1613987645145,0.1539714418311581,1.1484080125500011,2.9615780092592594,1.0478327232653222,0.6886025,0.0,0.6886025
417380,228.17,sel,shrt,entry,-0.029,0.0,-0.0011910474000000001,0.107,234.9842990654206,-0.029,228.17,0.910379914081128,2.9669692036000233,0.0,4.288810000000026,-1.3218407964000007,22.96696920360003,18.442476270490825,0.0,1613987646405,0.1539762376792817,1.1483484601800011,2.9615925925925928,1.047814134686842,0.6889525,0.00035,0.6889525
417411,227.94,buy,shrt,close,0.029,0.006669999999999704,-0.0011898468,0.107,234.9842990654206,-0.0,,1.0,2.972449356800023,0.0,4.295480000000026,-1.3230306432000007,22.97244935680003,18.446876833510427,20.410976543372126,1613987650503,0.15398767393249954,1.1486224678400012,2.9616400231481483,1.0478977633443216,0.6900908333333333,0.0,0.6900908333333333
417428,227.88,sel,shrt,entry,-0.029,0.0,-0.0011895336000000002,0.107,234.9842990654206,-0.029,227.88,0.9104506798430565,2.971259823200023,0.0,4.295480000000026,-1.3242201768000008,22.97125982320003,18.445921638029624,0.0,1613987652337,0.15399394542619965,1.148562991160001,2.96166125,1.0478790904907649,0.6906002777777778,0.0005094444444444444,0.6906002777777778
417456,227.65,buy,shrt,close,0.029,0.006669999999999704,-0.0011883330000000002,0.107,234.9842990654206,-0.0,,1.0,2.976741490200023,0.0,4.302150000000026,-1.3254085098000008,22.976741490200027,18.450323416630624,20.370621013933846,1613987654998,0.1540042749452351,1.1488370745100012,2.961692048611111,1.0479630046016715,0.6913394444444444,0.0,0.6913394444444444
417467,227.62,sel,shrt,entry,-0.029,0.0,-0.0011881764000000001,0.107,234.9842990654206,-0.029,227.62,0.9105374571193068,2.975553313800023,0.0,4.302150000000026,-1.3265966862000007,22.975553313800027,18.449369310981425,0.0,1613987656628,0.15400833297057046,1.1487776656900013,2.9617109143518516,1.0479443938937687,0.6917922222222223,0.0004527777777777778,0.6917922222222223
418510,227.39,buy,shrt,close,0.029,0.006670000000000528,-0.0011869758000000001,0.107,234.9842990654206,-0.0,,1.0,2.9810363380000235,0.0,4.3088200000000265,-1.3277836620000008,22.981036338000028,18.453772179414024,20.330239963143114,1613987898212,0.1543931075546413,1.1490518169000012,2.964507025462963,1.0479824570900653,0.7588988888888889,0.0,0.7588988888888889
418520,227.36,sel,shrt,entry,-0.029,0.0,-0.0011868192000000003,0.107,234.9842990654206,-0.029,227.36,0.9105970098366618,2.9798495188000236,0.0,4.3088200000000265,-1.3289704812000007,22.979849518800027,18.452819163596423,0.0,1613987899878,0.15439679666858255,1.1489924759400012,2.9645263078703703,1.047963880978911,0.7593616666666667,0.0004627777777777778,0.7593616666666667
420370,227.13,buy,shrt,close,0.029,0.006670000000000528,-0.0011856186000000002,0.107,234.9842990654206,-0.0,,1.0,2.985333900200024,0.0,4.315490000000027,-1.3301560998000008,22.98533390020003,18.457223121860626,20.289833390999963,1613988526729,0.1550792827477111,1.1492666950100012,2.971781527777778,1.0479281703723617,0.9334869444444445,0.0,0.9334869444444445
420382,227.1,sel,shrt,entry,-0.029,0.0,-0.0011854620000000002,0.107,234.9842990654206,-0.029,227.1,0.9106607661881909,2.984148438200024,0.0,4.315490000000027,-1.3313415618000009,22.98414843820003,18.456271195874624,0.0,1613988530002,0.15508370968444057,1.1492074219100012,2.9718194097222224,1.0479093583512453,0.9343961111111111,0.0009091666666666666,0.9343961111111111
420610,226.87,buy,shrt,close,0.029,0.006669999999999704,-0.0011842614000000002,0.107,234.9842990654206,-0.0,,1.0,2.9896341768000236,0.0,4.322160000000027,-1.3325258232000008,22.98963417680003,18.460676243970426,20.249401297504388,1613988584962,0.15516782148230074,1.1494817088400011,2.9724555208333334,1.047982998865451,0.9496627777777777,0.0,0.9496627777777777
420627,226.82,sel,shrt,entry,-0.029,0.0,-0.0011840004,0.107,234.9842990654206,-0.029,226.82,0.9107287338645488,2.9884501764000238,0.0,4.322160000000027,-1.333709823600001,22.988450176400033,18.459725491649227,0.0,1613988588135,0.15517409297600085,1.1494225088200012,2.97249224537037,1.047964234360487,0.9505441666666666,0.0008813888888888889,0.9505441666666666
420656,226.59,buy,shrt,close,0.029,0.006669999999999704,-0.0011827998,0.107,234.9842990654206,-0.0,,1.0,2.9939373766000235,0.0,4.328830000000027,-1.334892623400001,22.993937376600034,18.464131713409827,20.208941719475444,1613988590554,0.15518479140643043,1.149696868830001,2.9725202430555555,1.0480479168999397,0.9512161111111112,0.0,0.9512161111111112
420665,226.63,sel,shrt,entry,-0.029,0.0,-0.0011830086000000001,0.107,234.9842990654206,-0.029,226.63,0.9108481484053492,2.9927543680000235,0.0,4.328830000000027,-1.336075632000001,22.992754368000032,18.463181757504028,0.0,1613988594263,0.15518811160897752,1.1496377184000013,2.9725631712962963,1.0480290668398087,0.9522463888888889,0.0010302777777777777,0.9522463888888889
420926,226.41,buy,shrt,close,0.029,0.006379999999999967,-0.0011818602000000001,0.107,234.9842990654206,-0.0,,1.0,2.9979525078000235,0.0,4.335210000000027,-1.337257492200001,22.997952507800033,18.467355863763427,20.17119062223782,1613988677570,0.15528439748284378,1.149897625390001,2.973527372685185,1.0480927992794755,0.9753872222222222,0.0,0.9753872222222222
420965,226.16,sel,shrt,entry,-0.03,0.0,-0.0012212640000000001,0.107,234.9842990654206,-0.03,226.16,0.9108652645946186,2.9967312438000233,0.0,4.335210000000027,-1.338478756200001,22.99673124380003,18.466375188771426,0.0,1613988681148,0.1552987850272146,1.1498365621900013,2.973568784722222,1.0480733960801374,0.9763811111111111,0.000993888888888889,0.9763811111111111
420995,225.94,buy,shrt,close,0.03,0.006599999999999965,-0.001220076,0.107,234.9842990654206,-0.0,,1.0,3.0021111678000234,0.0,4.341810000000026,-1.339698832200001,23.00211116780003,18.470695267743427,20.13209003742052,1613988683479,0.1553098523690383,1.1501055583900013,2.973595763888889,1.0481553986911165,0.9770286111111111,0.0,0.9770286111111111
421017,225.98,sel,shrt,entry,-0.03,0.0,-0.001220292,0.107,234.9842990654206,-0.03,225.98,0.9109357191761612,3.0008908758000232,0.0,4.341810000000026,-1.340919124200001,23.00089087580003,18.469715373267427,0.0,1613988684725,0.15531796841970902,1.1500445437900013,2.9736101851851853,1.048136459456988,0.9773747222222222,0.0003461111111111111,0.9773747222222222
421062,225.76,buy,shrt,close,0.03,0.006599999999999965,-0.001219104,0.107,234.9842990654206,-0.0,,1.0,3.0062717718000234,0.0,4.348410000000026,-1.342138228200001,23.00627177180003,18.474036232755424,20.09297117471157,1613988691180,0.15533456943244459,1.150313588590001,2.9736848958333333,1.0482176729357808,0.9791677777777777,0.0,0.9791677777777777
421086,225.72,sel,shrt,entry,-0.03,0.0,-0.001218888,0.107,234.9842990654206,-0.03,225.72,0.9109945905882101,3.0050528838000234,0.0,4.348410000000026,-1.3433571162000009,23.00505288380003,18.473057465691426,0.0,1613988691982,0.15534342330590353,1.1502526441900012,2.973694178240741,1.0481988430054723,0.9793905555555555,0.00022277777777777777,0.9793905555555555
421112,225.5,buy,shrt,close,0.03,0.006599999999999965,-0.0012177,0.107,234.9842990654206,-0.0,,1.0,3.0104351838000234,0.0,4.355010000000026,-1.3445748162000009,23.01043518380003,18.477379452591425,20.05382591060355,1613988694916,0.15535301500215076,1.1505217591900012,2.973728136574074,1.0482807414055744,0.9802055555555556,0.0,0.9802055555555556
421114,225.54,sel,shrt,entry,-0.03,0.0,-0.001217916,0.107,234.9842990654206,-0.03,225.54,0.9110931640778349,3.0092172678000235,0.0,4.355010000000026,-1.345792732200001,23.00921726780003,18.476401466043423,0.0,1613988695779,0.155353752824939,1.1504608633900013,2.973738125,1.0482619169594796,0.9804452777777778,0.00023972222222222222,0.9804452777777778
421142,225.32,buy,shrt,close,0.03,0.006599999999999965,-0.001216728,0.107,234.9842990654206,-0.0,,1.0,3.0146005398000235,0.0,4.3616100000000255,-1.347009460200001,23.01460053980003,18.480724233459423,20.014662368603908,1613988701162,0.15536408234397445,1.1507300269900012,2.973800428240741,1.0483433465676004,0.9819405555555556,0.0,0.9819405555555556
421151,225.35,sel,shrt,entry,-0.03,0.0,-0.00121689,0.107,234.9842990654206,-0.03,225.35,0.9111880441577745,3.0133836498000237,0.0,4.3616100000000255,-1.348226350200001,23.01338364980003,18.479747070789426,0.0,1613988702504,0.15536740254652157,1.150669182490001,2.9738159606481482,1.0483244481057326,0.9823133333333334,0.00037277777777777776,0.9823133333333334
421254,225.13,buy,shrt,close,0.03,0.006599999999999965,-0.0012157020000000001,0.107,234.9842990654206,-0.0,,1.0,3.0187679478000238,0.0,4.368210000000025,-1.349442052200001,23.01876794780003,18.484070662083425,19.975479533274168,1613988712715,0.1554054004201163,1.1509383973900011,2.9739341435185187,1.0484049487111615,0.9851497222222222,0.0,0.9851497222222222
421263,225.76,sel,shrt,entry,-0.03,0.0,-0.001219104,0.107,234.9842990654206,-0.03,225.76,0.9115385521753946,3.0175488438000238,0.0,4.368210000000025,-1.350661156200001,23.01754884380003,18.483091721571423,0.0,1613988713622,0.15540872062266342,1.1508774421900012,2.973944641203704,1.0483861029986448,0.9854016666666666,0.00025194444444444445,0.9854016666666666
421360,225.54,buy,shrt,close,0.03,0.006599999999999965,-0.001217916,0.107,234.9842990654206,-0.0,,1.0,3.0229309278000236,0.0,4.374810000000025,-1.3518790722000011,23.02293092780003,18.487413535023425,19.936338330919853,1613988730343,0.1554445050278934,1.151146546390001,2.974138171296296,1.0484652964379522,0.9900463888888889,0.0,0.9900463888888889
421369,225.59,sel,shrt,entry,-0.03,0.0,-0.001218186,0.107,234.9842990654206,-0.03,225.59,0.9116414557863766,3.0217127418000236,0.0,4.374810000000025,-1.3530972582000012,23.02171274180003,18.486435331665426,0.0,1613988731937,0.1554478252304405,1.1510856370900011,2.9741566203703704,1.0484463355441778,0.9904891666666666,0.0004427777777777778,0.9904891666666666
427924,234.27,sel,shrt,reentry,-0.089,0.0,-0.0037530054000000004,0.107,234.9842990654206,-0.119,232.08176470588236,1.0,3.0179597364000235,0.0,4.374810000000025,-1.356850263600001,23.01795973640003,18.483421668329225,1908.6829691823932,1613991762698,0.15786603941892027,1.150897986820001,3.009234872685185,1.0478115289312155,1.8323672222222223,0.8423208333333333,1.8323672222222223
428201,235.22,sel,long,close,-0.027,0.006363925233643755,-0.0011431692,0.08,234.9842990654206,-0.119,232.08176470588236,7.113768785845916,3.023180492433667,0.0,4.381173925233669,-1.357993432800001,23.023180492433674,18.487613935424243,792.2119362889993,1613991879420,0.15796822787509252,1.1511590246216834,3.010585821759259,1.047868502308568,0.0,0.8747436111111111,0.8747436111111111
428453,235.22,sel,long,close,-0.027,0.006363925233643755,-0.0011431692,0.053,234.9842990654206,-0.119,232.08176470588236,2.367818459758531,3.028401248467311,0.0,4.387537850467313,-1.3591366020000009,23.02840124846732,18.491806202519257,569.7571816147517,1613991987716,0.15806119354641163,1.1514200624233655,3.0118392476851854,1.0479269982087625,0.0,0.9048258333333333,0.9048258333333333
428465,235.22,sel,long,close,-0.027,0.006363925233643755,-0.0011431692,0.026,234.9842990654206,-0.119,232.08176470588236,1.4219221322624942,3.0336220045009545,0.0,4.393901775700956,-1.3602797712000008,23.033622004500963,18.495998469614275,474.5047430361141,1613991989423,0.15806562048314113,1.1516811002250478,3.0118590046296294,1.0480055502456056,0.0,0.9053,0.9053
428503,235.22,sel,long,close,-0.026,0.0061282242990643564,-0.0011008296,0.0,,-0.119,232.08176470588236,1.0171948434983384,3.0386493992000188,0.0,4.4000300000000205,-1.3613806008000007,23.038649399200025,18.50003546755762,423.1449905541543,1613992002233,0.1580796391161178,1.1519324699600009,3.0120072685185186,1.048079068764745,0.0,0.9088583333333333,0.9088583333333333
428516,235.29,buy,long,entry,0.028,0.0,-0.0011858616,0.028,235.29,-0.119,232.08176470588236,0.7993918632171895,3.037463537600019,0.0,4.4000300000000205,-1.3625664624000007,23.037463537600026,18.49908322069282,479.60507539670476,1613992004023,0.1580844349642414,1.151873176880001,3.012027986111111,1.0480608192571668,0.0,0.9093555555555556,0.9093555555555556
428549,235.52,sel,long,close,-0.028,0.0064400000000005096,-0.0011870208,0.0,,-0.119,232.08176470588236,1.0362801995359605,3.0427165168000196,0.0,4.406470000000021,-1.3637534832000007,23.042716516800027,18.503301362990424,423.1789641712751,1613992020584,0.1580966090402475,1.152135825840001,3.0122196643518517,1.0481370184642342,0.0,0.9139558333333333,0.9139558333333333
428554,235.35,buy,long,entry,0.028,0.0,-0.0011861640000000002,0.028,235.35,-0.119,232.08176470588236,0.7981599565363945,3.0415303528000197,0.0,4.406470000000021,-1.3649396472000006,23.041530352800027,18.502348873298423,479.6310523584602,1613992021806,0.1580984535972181,1.152076517640001,3.0122338078703703,1.0481188749349368,0.0,0.9142952777777777,0.9142952777777777
428608,235.58,sel,long,close,-0.028,0.0064400000000005096,-0.0011873232000000002,0.0,,-0.119,232.08176470588236,1.0358718636549098,3.0467830296000202,0.0,4.412910000000021,-1.3661269704000005,23.04678302960003,18.506566772768824,423.21293273635524,1613992069456,0.1581183748125008,1.152339151480001,3.0127853125,1.0481891582951475,0.0,0.9275313888888889,0.9275313888888889
428632,235.73,buy,long,entry,0.028,0.0,-0.0011880792000000002,0.028,235.73,-0.119,232.08176470588236,0.795405280571675,3.0455949504000204,0.0,4.412910000000021,-1.3673150496000006,23.04559495040003,18.505612745171224,479.5594888052071,1613992074381,0.15812722868595974,1.152279747520001,3.0128423148148147,1.0481702897768517,0.0,0.9288994444444445,0.9288994444444445
432634,235.96,sel,long,close,-0.028,0.0064400000000005096,-0.0011892384000000002,0.0,,-0.119,232.08176470588236,1.0322900741840364,3.050845712000021,0.0,4.419350000000022,-1.3685042880000007,23.05084571200003,18.509829106736024,423.2468693051776,1613994025036,0.15960361208524215,1.1525422856000012,3.0354193402777776,1.047882219462004,0.0,1.4707480555555557,1.4707480555555557
432655,236.06,buy,long,entry,0.028,0.0,-0.0011897424,0.028,236.06,-0.119,232.08176470588236,0.7931909897266347,3.049655969600021,0.0,4.419350000000022,-1.3696940304000007,23.04965596960003,18.508873743588826,479.5031232406787,1613994029036,0.15961135922451875,1.152482798480001,3.035465636574074,1.0478636539005368,0.0,1.4718591666666667,1.4718591666666667
435731,231.85,buy,shrt,close,0.03,0.006952941176471086,-0.0012519900000000001,0.028,236.06,-0.089,232.08176470588236,1.0682501865108638,3.055356920776492,0.0,4.426302941176493,-1.3709460204000008,23.0553569207765,18.51345160738353,601.2925671712429,1613995498889,0.16074613067284274,1.1527678460388247,3.052477824074074,1.0476755256247567,0.4082925,0.0,0.4082925
435897,231.85,buy,shrt,close,0.03,0.006952941176471086,-0.0012519900000000001,0.028,236.06,-0.059,232.08176470588236,1.5939026235763898,3.061057871952963,0.0,4.433255882352964,-1.372198010400001,23.061057871952972,18.518029471178238,956.2909076073863,1613995534742,0.16080736996426725,1.153052893597648,3.052892789351852,1.047753743262566,0.4182516666666667,0.0,0.4182516666666667
435911,231.7,buy,shrt,close,0.03,0.011452941176471255,-0.00125118,0.028,236.06,-0.029,232.08176470588236,3.1274587060614887,3.071259633129434,0.0,4.444708823529435,-1.3734491904000008,23.071259633129444,18.526221485402946,17281.63249597619,1613995537150,0.16081253472378498,1.1535629816564716,3.052920659722222,1.047905098147004,0.4189205555555556,0.0,0.4189205555555556
435933,231.7,buy,shrt,close,0.029,0.011071176470588882,-0.001209474,0.028,236.06,-0.0,,73.60234187773015,3.081121335600023,0.0,4.455780000000024,-1.3746586644000007,23.08112133560003,18.534140432486826,0.0,1613995544577,0.1608206507744557,1.1540560667800013,3.0530066203703705,1.048050411345238,0.4209836111111111,0.0,0.4209836111111111
435938,231.65,sel,shrt,entry,-0.029,0.0,-0.0012092130000000002,0.028,236.06,-0.029,231.65,1.0,3.079912122600023,0.0,4.455780000000024,-1.3758678774000008,23.07991212260003,18.533169434447828,17278.749718777977,1613995545668,0.1608224953314263,1.153995606130001,3.053019247685185,1.0480322230881447,0.42128666666666664,0.00030305555555555554,0.42128666666666664
435965,231.42,buy,shrt,close,0.029,0.006670000000000528,-0.0012080124,0.028,236.06,-0.0,,73.6672560337841,3.085374110200023,0.0,4.4624500000000245,-1.3770758898000008,23.085374110200032,18.537555410490626,0.0,1613995549279,0.16083245593906764,1.1542687055100012,3.0530610416666666,1.0481127808480848,0.4222897222222222,0.0,0.4222897222222222
436016,231.36,sel,shrt,entry,-0.029,0.0,-0.0012076992000000003,0.028,236.06,-0.029,231.36,1.0,3.084166411000023,0.0,4.4624500000000245,-1.378283589000001,23.084166411000034,18.536585628033027,17275.653063338334,1613995553015,0.16085127042016795,1.154208320550001,3.0531042824074075,1.0480941237414851,0.4233275,0.0010377777777777779,0.4233275
436046,231.13,buy,shrt,close,0.029,0.006670000000000528,-0.0012064986,0.028,236.06,-0.0,,73.75078128743166,3.0896299124000235,0.0,4.469120000000025,-1.379490087600001,23.089629912400035,18.54097281965723,0.0,1613995569593,0.16086233776199166,1.1544814956200011,3.0532961574074076,1.0481722665980504,0.4279325,0.0,0.4279325
436069,231.06,sel,shrt,entry,-0.029,0.0,-0.0012061332000000001,0.028,236.06,-0.029,231.06,1.0,3.0884237792000233,0.0,4.469120000000025,-1.3806962208000009,23.088423779200035,18.540004294697628,17272.342607451596,1613995573995,0.16087082272405648,1.1544211889600011,3.0533471064814814,1.0481535111731402,0.4291552777777778,0.0012227777777777777,0.4291552777777778
436091,230.83,buy,shrt,close,0.029,0.006669999999999704,-0.0012049326000000001,0.028,236.06,-0.0,,73.8335973634227,3.093888846600023,0.0,4.475790000000025,-1.381901153400001,23.093888846600034,18.544392743819827,0.0,1613995581306,0.1608789387747272,1.1546944423300012,3.053431724537037,1.048233391246608,0.4311861111111111,0.0,0.4311861111111111
436124,230.74,sel,shrt,entry,-0.029,0.0,-0.0012044628000000002,0.028,236.06,-0.029,230.74,1.0,3.092684383800023,0.0,4.475790000000025,-1.383105616200001,23.092684383800034,18.543425560191427,17268.602372429243,1613995584061,0.1608911128507333,1.1546342191900012,3.0534636111111113,1.0482149708216482,0.4319513888888889,0.0007652777777777778,0.4319513888888889
436149,230.51,buy,shrt,close,0.029,0.006670000000000528,-0.0012032622000000001,0.028,236.06,-0.0,,73.91801463092946,3.0981511216000235,0.0,4.482460000000025,-1.384308878400001,23.098151121600033,18.54781535064483,0.0,1613995587709,0.16090033563558637,1.154907556080001,3.0535058333333334,1.0482955471439848,0.4329647222222222,0.0,0.4329647222222222
436160,230.81,sel,shrt,entry,-0.029,0.0,-0.0012048282,0.028,236.06,-0.029,230.81,1.0,3.0969462934000234,0.0,4.482460000000025,-1.385513706600001,23.096946293400034,18.54684787360023,17273.29082965726,1613995589347,0.16090439366092174,1.1548473146700011,3.053524791666667,1.0482773325534873,0.43341972222222225,0.000455,0.43341972222222225
436242,230.58,buy,shrt,close,0.029,0.006669999999999704,-0.0012036276000000003,0.028,236.06,-0.0,,73.91885335555716,3.1024126658000233,0.0,4.489130000000025,-1.386717334200001,23.102412665800035,18.55123737063743,0.0,1613995607247,0.16093464439523986,1.1551206332900013,3.0537319675925927,1.048355216455077,0.43839194444444446,0.0,0.43839194444444446
436252,230.55,sel,shrt,entry,-0.029,0.0,-0.0012034710000000002,0.028,236.06,-0.029,230.55,1.0,3.101209194800023,0.0,4.489130000000025,-1.387920805200001,23.101209194800035,18.55027098342443,17270.848878390494,1613995609379,0.1609383335091811,1.1550604597400012,3.0537566435185184,1.048336932623172,0.4389841666666667,0.0005922222222222222,0.4389841666666667
436299,230.32,buy,shrt,close,0.029,0.006670000000000528,-0.0012022704000000002,0.028,236.06,-0.0,,73.98957439273367,3.106676924400024,0.0,4.495800000000026,-1.389123075600001,23.106676924400034,18.554661570293227,0.0,1613995625113,0.1609556723447049,1.1553338462200011,3.05393875,1.0484152230716686,0.4433547222222222,0.0,0.4433547222222222
436303,230.3,sel,shrt,entry,-0.029,0.0,-0.0012021660000000002,0.028,236.06,-0.029,230.3,1.0,3.1054747584000237,0.0,4.495800000000026,-1.390325241600001,23.105474758400035,18.55369623099523,17268.62500625935,1613995626472,0.1609571479902814,1.1552737379200013,3.053954479166667,1.0483971067948603,0.4437322222222222,0.0003775,0.4437322222222222
436330,230.07,buy,shrt,close,0.029,0.006670000000000528,-0.0012009654000000002,0.028,236.06,-0.0,,74.06139705407001,3.110943793000024,0.0,4.502470000000026,-1.391526207000001,23.110943793000036,18.55808786577903,0.0,1613995630696,0.16096710859792274,1.1555471896500014,3.0540033680555556,1.0484775624379405,0.44490555555555555,0.0,0.44490555555555555
436335,230.18,sel,shrt,entry,-0.029,0.0,-0.0012015396000000002,0.028,236.06,-0.029,230.18,1.0,3.1097422534000243,0.0,4.502470000000026,-1.392727746600001,23.109742253400036,18.55712302948023,17269.211813263817,1613995632206,0.16096895315489335,1.1554871126700013,3.0540208449074076,1.0484594293568013,0.445325,0.00041944444444444445,0.445325
436438,229.95,buy,shrt,close,0.029,0.006670000000000528,-0.0012003390000000001,0.028,236.06,-0.0,,74.10312174160137,3.115211914400025,0.0,4.509140000000027,-1.393928085600001,23.115211914400035,18.56151516726323,0.0,1613995657655,0.16100695102848808,1.1557605957200012,3.0543153935185186,1.0485358840092376,0.45239416666666665,0.0,0.45239416666666665
436467,229.76,sel,shrt,entry,-0.029,0.0,-0.0011993472000000002,0.028,236.06,-0.029,229.76,1.0,3.114012567200025,0.0,4.509140000000027,-1.395127432800001,23.114012567200035,18.56055209146163,17263.317859314488,1613995659111,0.16101764945891767,1.1557006283600013,3.0543322453703703,1.0485177974604807,0.45279861111111114,0.00040444444444444447,0.45279861111111114
437410,229.53,buy,shrt,close,0.029,0.006669999999999704,-0.0011981466000000002,0.028,236.06,-0.0,,74.21487390778357,3.1194844206000245,0.0,4.515810000000027,-1.396325579400001,23.119484420600035,18.56494598974183,0.0,1613995952635,0.16136553290357616,1.1559742210300012,3.057729513888889,1.0485437733217586,0.5343330555555555,0.0,0.5343330555555555
437428,229.4,sel,shrt,entry,-0.029,0.0,-0.0011974680000000001,0.028,236.06,-0.029,229.4,1.0,3.1182869526000245,0.0,4.515810000000027,-1.3975230474000009,23.118286952600034,18.56398442293783,17258.723511624474,1613995954882,0.16137217330867037,1.1559143476300011,3.057755520833333,1.0485255891915541,0.5349572222222222,0.0006241666666666666,0.5349572222222222
437448,229.17,buy,shrt,close,0.029,0.006670000000000528,-0.0011962674000000001,0.028,236.06,-0.0,,74.3129844284538,3.123760685200025,0.0,4.522480000000027,-1.3987193148000008,23.123760685200036,18.56837983021563,0.0,1613995959748,0.16137955153655284,1.1561880342600013,3.0578118402777776,1.0486058563714549,0.5363088888888888,0.0,0.5363088888888888
437454,229.24,sel,shrt,entry,-0.029,0.0,-0.0011966328,0.028,236.06,-0.029,229.24,1.0,3.122564052400025,0.0,4.522480000000027,-1.3999159476000007,23.122564052400037,18.56741893407723,17258.453094187815,1613995960518,0.16138176500491758,1.1561282026200013,3.057820752314815,1.0485879649240049,0.5365227777777778,0.0002138888888888889,0.5365227777777778
437496,229.01,buy,shrt,close,0.029,0.006670000000000528,-0.0011954322,0.028,236.06,-0.0,,74.36442399208653,3.128038620200025,0.0,4.529150000000028,-1.4011113798000008,23.128038620200037,18.571815012020632,0.0,1613995968970,0.1613972592834708,1.1564019310100013,3.057918576388889,1.0486675550002666,0.5388705555555555,0.0,0.5388705555555555
437507,228.99,sel,shrt,entry,-0.029,0.0,-0.0011953278000000002,0.028,236.06,-0.029,228.99,1.0,3.126843292400025,0.0,4.529150000000028,-1.4023067076000009,23.126843292400036,18.57085516379723,17256.239413114785,1613995971533,0.16140131730880614,1.1563421646200012,3.057948240740741,1.0486493475205425,0.5395825,0.0007119444444444444,0.5395825
437624,228.76,buy,shrt,close,0.029,0.006670000000000528,-0.0011941272,0.028,236.06,-0.0,,74.44041012990637,3.1323191652000255,0.0,4.535820000000029,-1.4035008348000009,23.132319165200038,18.57525228965563,0.0,1613995997590,0.1614444799419186,1.1566159582600013,3.058249826388889,1.0487256168006547,0.5468205555555555,0.0,0.5468205555555555
437650,228.76,sel,shrt,entry,-0.029,0.0,-0.0011941272,0.028,236.06,-0.029,228.76,1.0,3.1311250380000257,0.0,4.535820000000029,-1.4046949620000009,23.131125038000036,18.57429340551403,17254.459789865905,1613996001907,0.1614540716381658,1.1565562519000012,3.0582997916666668,1.0487070997318095,0.5480197222222222,0.0011991666666666667,0.5480197222222222
437659,228.53,buy,shrt,close,0.029,0.006669999999999704,-0.0011929266000000002,0.028,236.06,-0.0,,74.50855450468647,3.1366021114000255,0.0,4.542490000000028,-1.4058878886000008,23.136602111400034,18.57869149545423,0.0,1613996003545,0.16145739184071292,1.1568301055700014,3.05831875,1.04878797794471,0.5484747222222223,0.0,0.5484747222222223
437678,228.42,sel,shrt,entry,-0.029,0.0,-0.0011923524000000002,0.028,236.06,-0.029,228.42,1.0,3.1354097590000256,0.0,4.542490000000028,-1.4070802410000007,23.135409759000034,18.57773403647703,17250.305334575292,1613996004508,0.16146440115720126,1.1567704879500014,3.0583298958333334,1.0487701226444968,0.5487422222222222,0.0002675,0.5487422222222222
437699,228.19,buy,shrt,close,0.029,0.006669999999999704,-0.0011911518000000002,0.028,236.06,-0.0,,74.60949083749854,3.1408886072000253,0.0,4.549160000000028,-1.4082713928000008,23.140888607200033,18.582133551581627,0.0,1613996006272,0.16147214829647785,1.1570444303600014,3.0583503125,1.0488509919439046,0.5492322222222222,0.0,0.5492322222222222
437712,228.35,sel,shrt,entry,-0.029,0.0,-0.0011919870000000003,0.028,236.06,-0.029,228.35,1.0,3.1396966202000254,0.0,4.549160000000028,-1.4094633798000007,23.139696620200034,18.58117638602063,17251.987049329393,1613996007039,0.16147694414460145,1.1569848310100013,3.058359189814815,1.0488331813068434,0.5494452777777777,0.00021305555555555555,0.5494452777777777
437722,228.12,buy,shrt,close,0.029,0.006669999999999704,-0.0011907864000000002,0.028,236.06,-0.0,,74.64338601889504,3.145175833800025,0.0,4.555830000000028,-1.4106541662000007,23.145175833800035,18.585576194541428,0.0,1613996009426,0.1614806332585427,1.1572587916900012,3.05838681712963,1.0489139265458278,0.5501083333333333,0.0,0.5501083333333333
437743,228.04,sel,shrt,entry,-0.029,0.0,-0.0011903688,0.028,236.06,-0.029,228.04,1.0,3.143985465000025,0.0,4.555830000000028,-1.4118445350000006,23.143985465000036,18.58462032839503,17248.483953055176,1613996012647,0.1614883803978193,1.1571992732500012,3.0584240972222223,1.0488956771111608,0.5510030555555555,0.0008947222222222222,0.5510030555555555
