# note: symbols with little price history are not optimized on their own; instead the best config from among the symbols with more price history is chosen.

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| STGUSDT      | 0.0004512     | 0.0006531   | 0.06301      | 71.92         | 0.01424      | 0.018       | 0.03346        | 0.869                  | 0.01318      | 317.5   | -480179.300451 |
| LEVERUSDT    | 0.0004464     | 0.0008646   | 0.05973      | 44.67         | 0.01737      | 0.01438     | 0.05461        | 0.9655                 | 0.004455     | 100.49  | -480179.300446 |
| ARUSDT       | 0.0004342     | 0.00063     | 0.05098      | 51.43         | 0.01844      | 0.01638     | 0.08372        | 0.9121                 | 0.007357     | 648.85  | -480179.300434 |
| ENSUSDT      | 0.0003728     | 0.0007926   | 0.0557       | 50.08         | 0.01201      | 0.01292     | 0.03976        | 0.9058                 | 0.008566     | 585.85  | -480179.300373 |
| BTCUSDT      | 0.0003077     | 0.0003869   | 0.05407      | 84.42         | 0.008382     | 0.01025     | 0.04223        | 0.8806                 | 0.006386     | 1285.0  | -480179.300308 |
| COCOSUSDT    | 0.0002165     | 0.001381    | 0.039        | 23.58         | 0.008418     | 0.009044    | 0.02344        | 0.9815                 | 0.001826     | 137.38  | -480179.300216 |
| USDCUSDT     | 1.758e-08     | 1.758e-07   | 2.084e-05    | 22.17         | 0.002483     | 9.214e-05   | 0.0            | 1.0                    | 5.875e-07    | 118.29  | -480179.3      |
| MASKUSDT     | 0.0004012     | 0.0008062   | 0.05571      | 55.68         | 0.02002      | 0.01969     | 0.06587        | 0.8054                 | 0.01133      | 680.85  | -480179.276089 |
| BTCDOMUSDT   | 0.0001422     | 0.000318    | 0.0745       | 78.13         | 0.007822     | 0.006564    | 0.09196        | 0.9676                 | 0.002943     | 747.85  | -480179.255095 |
| AUDIOUSDT    | 0.0005334     | 0.0008076   | 0.08991      | 43.97         | 0.0154       | 0.0171      | 0.04353        | 0.8682                 | 0.01296      | 688.85  | -480179.101426 |
| TRUUSDT      | 0.0002853     | 0.0006763   | 0.04873      | 52.63         | 0.0203       | 0.01649     | 0.09588        | 0.9634                 | 0.003991     | 123.5   | -480179.000863 |
| 1000XECUSDT  | 0.000669      | 0.0009285   | 0.08892      | 67.55         | 0.01676      | 0.02173     | 0.06987        | 0.778                  | 0.01635      | 659.85  | -480161.853514 |
| DARUSDT      | 0.000522      | 0.0007451   | 0.06926      | 40.8          | 0.01445      | 0.02292     | 0.04531        | 0.8131                 | 0.01651      | 435.85  | -480150.058392 |
| DYDXUSDT     | 0.0006418     | 0.0008867   | 0.0585       | 51.68         | 0.01656      | 0.02474     | 0.03155        | 0.7925                 | 0.01719      | 666.85  | -480131.901033 |
| XVSUSDT      | 0.0005203     | 0.0008312   | 0.1749       | 41.33         | 0.02039      | 0.02728     | 0.1033         | 0.8704                 | 0.02346      | 86.89   | -479776.025319 |
| IOTXUSDT     | 0.0006581     | 0.0008183   | 0.07494      | 50.48         | 0.02185      | 0.03145     | 0.1199         | 0.7614                 | 0.02109      | 695.85  | -478076.810932 |
| FXSUSDT      | 0.0004345     | 0.000463    | 0.06747      | 47.28         | 0.02107      | 0.02593     | 0.1554         | 0.7981                 | 0.01768      | 169.87  | -474574.146437 |
| ACHUSDT      | 0.0007339     | 0.001223    | 0.06976      | 60.75         | 0.01678      | 0.02582     | 0.1622         | 0.8625                 | 0.02034      | 136.39  | -473901.070035 |
| LPTUSDT      | 0.0009523     | 0.001171    | 0.1069       | 86.9          | 0.02239      | 0.03503     | 0.1473         | 0.785                  | 0.02541      | 604.85  | -471196.528818 |
| KLAYUSDT     | 0.0003217     | 0.0006607   | 0.09957      | 65.27         | 0.01736      | 0.0267      | 0.3533         | 0.783                  | 0.01966      | 634.85  | -454782.189239 |
| GTCUSDT      | 0.0009905     | 0.001244    | 0.1681       | 55.6          | 0.02615      | 0.03448     | 0.1895         | 0.7245                 | 0.02657      | 757.85  | -429824.26391  |
| GMTUSDT      | 0.0004448     | 0.0006835   | 0.1178       | 87.83         | 0.02593      | 0.03828     | 0.2004         | 0.7538                 | 0.02935      | 480.83  | -426431.568462 |
| FLOWUSDT     | 0.0004111     | 0.000715    | 0.09825      | 61.22         | 0.02144      | 0.03508     | 0.2339         | 0.7161                 | 0.02579      | 513.85  | -424916.49299  |
| C98USDT      | 0.0003998     | 0.0005382   | 0.09841      | 53.55         | 0.0254       | 0.03658     | 0.2352         | 0.7166                 | 0.02739      | 683.85  | -409181.596228 |
| JOEUSDT      | 0.0001416     | 0.0004246   | 0.1364       | 41.97         | 0.02959      | 0.03717     | 0.3329         | 0.8388                 | 0.03086      | 101.49  | -398089.118964 |
| BAKEUSDT     | 0.0005111     | 0.0006917   | 0.103        | 55.45         | 0.02743      | 0.04175     | 0.201          | 0.7279                 | 0.03166      | 780.71  | -381230.823668 |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                           short                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| XVSUSDT      | 0.003243      | 0.001499    | 0.0455       | 86.0          | 0.009514     | 0.00741     | 0.01047        | 0.9648                 | 0.002815     | 86.89   | -230179.303243 |
| AGIXUSDT     | 0.002893      | 0.002046    | 0.05026      | 37.82         | 0.0148       | 0.01231     | 0.02957        | 0.9692                 | 0.002791     | 142.4   | -230179.302893 |
| CHZUSDT      | 0.002647      | 0.002554    | 0.06919      | 50.82         | 0.009572     | 0.009552    | 0.01787        | 0.9198                 | 0.004189     | 898.71  | -230179.302647 |
| TRUUSDT      | 0.002624      | 0.00304     | 0.05863      | 78.73         | 0.009127     | 0.01673     | 0.04005        | 0.8112                 | 0.01514      | 123.5   | -230179.302624 |
| RENUSDT      | 0.002575      | 0.002262    | 0.06993      | 51.73         | 0.01704      | 0.01775     | 0.03303        | 0.7454                 | 0.01468      | 998.71  | -230179.302575 |
| PHBUSDT      | 0.002469      | 0.001075    | 0.03808      | 80.07         | 0.01875      | 0.0166      | 0.08069        | 0.9489                 | 0.004229     | 142.39  | -230179.302469 |
| OGNUSDT      | 0.00242       | 0.002146    | 0.06763      | 80.35         | 0.01074      | 0.01149     | 0.002266       | 0.8908                 | 0.004887     | 828.71  | -230179.30242  |
| LEVERUSDT    | 0.002408      | 0.001277    | 0.06201      | 83.3          | 0.0112       | 0.009587    | 0.01898        | 0.9384                 | 0.005194     | 100.49  | -230179.302408 |
| CTKUSDT      | 0.002392      | 0.001557    | 0.07         | 90.8          | 0.01558      | 0.01796     | 0.004169       | 0.9134                 | 0.004284     | 961.71  | -230179.302392 |
| TOMOUSDT     | 0.002385      | 0.002108    | 0.07         | 68.22         | 0.01326      | 0.01786     | 0.01528        | 0.825                  | 0.01561      | 999.71  | -230179.302385 |
| SUSHIUSDT    | 0.002333      | 0.002224    | 0.06942      | 54.77         | 0.01265      | 0.01528     | 0.01781        | 0.7088                 | 0.01173      | 1037.71 | -230179.302333 |
| RLCUSDT      | 0.002248      | 0.002122    | 0.06848      | 66.82         | 0.0158       | 0.01609     | 0.01606        | 0.8512                 | 0.00884      | 1072.71 | -230179.302248 |
| PERPUSDT     | 0.002244      | 0.001035    | 0.04496      | 35.12         | 0.01329      | 0.01126     | 0.08188        | 0.9567                 | 0.003755     | 124.5   | -230179.302244 |
| OCEANUSDT    | 0.002211      | 0.002471    | 0.06844      | 60.88         | 0.0121       | 0.0145      | 0.04864        | 0.7959                 | 0.01257      | 977.71  | -230179.302211 |
| SFPUSDT      | 0.002184      | 0.001893    | 0.06984      | 85.4          | 0.01376      | 0.01965     | 0.007061       | 0.635                  | 0.01182      | 864.71  | -230179.302184 |
| BLURUSDT     | 0.002168      | 0.002344    | 0.03323      | 49.35         | 0.006651     | 0.008425    | 0.02925        | 0.942                  | 0.005257     | 71.5    | -230179.302168 |
| ANKRUSDT     | 0.002117      | 0.003134    | 0.06967      | 69.23         | 0.01096      | 0.01345     | 0.005971       | 0.7779                 | 0.01108      | 893.71  | -230179.302117 |
| LITUSDT      | 0.002103      | 0.002477    | 0.07         | 67.95         | 0.01458      | 0.0126      | 0.01948        | 0.8645                 | 0.006413     | 870.71  | -230179.302103 |
| CHRUSDT      | 0.002097      | 0.002234    | 0.0694       | 87.0          | 0.01322      | 0.01358     | 0.006877       | 0.8403                 | 0.007665     | 848.71  | -230179.302097 |
| SSVUSDT      | 0.002084      | 0.002214    | 0.06601      | 78.55         | 0.01084      | 0.01004     | 0.002853       | 0.9129                 | 0.00729      | 134.5   | -230179.302084 |
| BANDUSDT     | 0.002079      | 0.001836    | 0.06601      | 73.3          | 0.01276      | 0.0144      | 0.05149        | 0.8595                 | 0.007879     | 1074.71 | -230179.302079 |
| HIGHUSDT     | 0.002074      | 0.001548    | 0.04642      | 55.83         | 0.01432      | 0.01221     | 0.01704        | 0.9302                 | 0.005094     | 151.89  | -230179.302074 |
| SANDUSDT     | 0.002038      | 0.001917    | 0.06795      | 64.62         | 0.01268      | 0.0147      | 0.02427        | 0.8558                 | 0.008962     | 894.71  | -230179.302038 |
| LQTYUSDT     | 0.002031      | 0.001838    | 0.05236      | 24.03         | 0.009881     | 0.01167     | 0.03047        | 0.8965                 | 0.008213     | 120.5   | -230179.302031 |
| CELRUSDT     | 0.002016      | 0.002552    | 0.06943      | 58.12         | 0.01201      | 0.01681     | 0.01149        | 0.7232                 | 0.01436      | 831.71  | -230179.302016 |
| CKBUSDT      | 0.002004      | 0.001605    | 0.05499      | 33.98         | 0.01121      | 0.009002    | 0.01945        | 0.9771                 | 0.002345     | 130.5   | -230179.302004 |
| ACHUSDT      | 0.002001      | 0.001983    | 0.05736      | 25.85         | 0.009122     | 0.009327    | 0.01845        | 0.9779                 | 0.002125     | 136.39  | -230179.302001 |
| MTLUSDT      | 0.001984      | 0.00174     | 0.06918      | 49.65         | 0.01369      | 0.01933     | 0.02188        | 0.6701                 | 0.0191       | 829.71  | -230179.301984 |
| REEFUSDT     | 0.001977      | 0.002171    | 0.06986      | 85.77         | 0.009902     | 0.01285     | 0.008962       | 0.8362                 | 0.01018      | 866.7   | -230179.301977 |
| 1000LUNCUSDT | 0.001972      | 0.002432    | 0.05149      | 44.3          | 0.007948     | 0.01629     | 0.04823        | 0.7863                 | 0.01437      | 302.46  | -230179.301972 |
| TRBUSDT      | 0.001961      | 0.002662    | 0.06999      | 56.52         | 0.01543      | 0.01732     | 0.005533       | 0.7337                 | 0.01327      | 1038.71 | -230179.301961 |
| NKNUSDT      | 0.001961      | 0.00282     | 0.06989      | 66.45         | 0.01558      | 0.01974     | 0.04591        | 0.6997                 | 0.01785      | 820.71  | -230179.301961 |
| JOEUSDT      | 0.00196       | 0.0009455   | 0.0564       | 70.13         | 0.01831      | 0.01701     | 0.09059        | 0.9248                 | 0.006918     | 101.49  | -230179.30196  |
| LINAUSDT     | 0.001953      | 0.001505    | 0.03934      | 67.98         | 0.01378      | 0.01946     | 0.04269        | 0.6662                 | 0.01673      | 841.71  | -230179.301953 |
| RDNTUSDT     | 0.001947      | 0.002177    | 0.04476      | 30.83         | 0.008806     | 0.008487    | 0.01145        | 0.9863                 | 0.001407     | 94.5    | -230179.301947 |
| MINAUSDT     | 0.001932      | 0.001534    | 0.04802      | 77.88         | 0.01078      | 0.01064     | 0.003345       | 0.9615                 | 0.00261      | 151.54  | -230179.301932 |
| ZENUSDT      | 0.001923      | 0.001809    | 0.06955      | 61.62         | 0.01573      | 0.01498     | 0.01762        | 0.8573                 | 0.007489     | 956.71  | -230179.301923 |
| HOTUSDT      | 0.001906      | 0.001728    | 0.07         | 67.83         | 0.01285      | 0.01485     | 0.01402        | 0.8094                 | 0.007614     | 830.71  | -230179.301906 |
| ICXUSDT      | 0.001905      | 0.001797    | 0.06994      | 61.6          | 0.01596      | 0.01587     | 0.05837        | 0.6899                 | 0.01218      | 1026.71 | -230179.301905 |
| ALICEUSDT    | 0.001903      | 0.002082    | 0.06995      | 56.4          | 0.01457      | 0.0146      | 0.0233         | 0.8321                 | 0.009483     | 844.87  | -230179.301903 |
| GALUSDT      | 0.001896      | 0.001665    | 0.04798      | 59.13         | 0.01273      | 0.01222     | 0.01642        | 0.8962                 | 0.006016     | 429.41  | -230179.301896 |
| COTIUSDT     | 0.00187       | 0.001751    | 0.06998      | 43.43         | 0.01445      | 0.0144      | 0.01068        | 0.8648                 | 0.007345     | 850.71  | -230179.30187  |
| GRTUSDT      | 0.001862      | 0.002467    | 0.06931      | 46.52         | 0.01451      | 0.01783     | 0.02848        | 0.702                  | 0.01676      | 931.71  | -230179.301862 |
| BLZUSDT      | 0.001842      | 0.002342    | 0.06964      | 85.52         | 0.01379      | 0.01502     | 0.04208        | 0.7891                 | 0.012        | 1024.7  | -230179.301842 |
| CRVUSDT      | 0.001815      | 0.002287    | 0.06998      | 50.83         | 0.01245      | 0.01781     | 0.02752        | 0.6867                 | 0.01606      | 1040.71 | -230179.301815 |
| SKLUSDT      | 0.001804      | 0.001932    | 0.06963      | 81.98         | 0.01387      | 0.01904     | 0.01936        | 0.7505                 | 0.0159       | 942.68  | -230179.301804 |
| ALPHAUSDT    | 0.001779      | 0.00189     | 0.06468      | 51.78         | 0.01585      | 0.01493     | 0.0201         | 0.7823                 | 0.00983      | 957.71  | -230179.301779 |
| ASTRUSDT     | 0.001754      | 0.001603    | 0.06015      | 49.37         | 0.00828      | 0.008708    | 0.0007034      | 0.9702                 | 0.002772     | 144.89  | -230179.301754 |
| HOOKUSDT     | 0.001748      | 0.001677    | 0.06788      | 35.07         | 0.01527      | 0.01899     | 0.02557        | 0.8343                 | 0.01711      | 166.87  | -230179.301748 |
| DENTUSDT     | 0.001732      | 0.001518    | 0.0699       | 46.07         | 0.0146       | 0.01726     | 0.03816        | 0.7611                 | 0.0147       | 836.83  | -230179.301732 |
| MANAUSDT     | 0.001721      | 0.001505    | 0.06918      | 29.18         | 0.0139       | 0.01615     | 0.01813        | 0.76                   | 0.00931      | 845.71  | -230179.301721 |
| ENJUSDT      | 0.001705      | 0.002025    | 0.06805      | 50.8          | 0.0146       | 0.01569     | 0.03171        | 0.7351                 | 0.01177      | 1012.71 | -230179.301705 |
| YFIUSDT      | 0.001703      | 0.001685    | 0.0691       | 74.42         | 0.01395      | 0.01854     | 0.00989        | 0.7477                 | 0.01335      | 1041.71 | -230179.301703 |
| COMPUSDT     | 0.001698      | 0.001506    | 0.06999      | 61.23         | 0.01609      | 0.01792     | 0.01011        | 0.8129                 | 0.009113     | 1103.62 | -230179.301698 |
| SPELLUSDT    | 0.001676      | 0.001347    | 0.06831      | 36.55         | 0.009439     | 0.008646    | 0.03211        | 0.9617                 | 0.00264      | 305.5   | -230179.301676 |
| RSRUSDT      | 0.001666      | 0.002296    | 0.06992      | 39.83         | 0.01339      | 0.01826     | 0.0114         | 0.779                  | 0.01638      | 992.7   | -230179.301666 |
| ZRXUSDT      | 0.001666      | 0.002021    | 0.06999      | 57.02         | 0.01234      | 0.01414     | 0.0363         | 0.7415                 | 0.01137      | 1109.62 | -230179.301666 |
| JASMYUSDT    | 0.001658      | 0.001932    | 0.06731      | 52.15         | 0.01203      | 0.01312     | 0.00837        | 0.8654                 | 0.009098     | 444.85  | -230179.301658 |
| BELUSDT      | 0.001639      | 0.001652    | 0.06983      | 63.52         | 0.01815      | 0.01919     | 0.049          | 0.6697                 | 0.0142       | 962.71  | -230179.301639 |
| FLMUSDT      | 0.001637      | 0.002151    | 0.06994      | 83.3          | 0.01596      | 0.01807     | 0.03287        | 0.5012                 | 0.01666      | 1012.71 | -230179.301637 |
| FETUSDT      | 0.001622      | 0.001349    | 0.04477      | 41.23         | 0.01563      | 0.01434     | 0.01236        | 0.9498                 | 0.00379      | 172.89  | -230179.301622 |
| AVAXUSDT     | 0.001622      | 0.002157    | 0.06896      | 78.58         | 0.01288      | 0.01753     | 0.005788       | 0.7156                 | 0.01492      | 1018.71 | -230179.301622 |
| SNXUSDT      | 0.001611      | 0.001537    | 0.06959      | 58.23         | 0.01566      | 0.01946     | 0.008193       | 0.74                   | 0.01427      | 1058.7  | -230179.301611 |
| KAVAUSDT     | 0.001584      | 0.001795    | 0.06661      | 59.47         | 0.01576      | 0.01965     | 0.0625         | 0.684                  | 0.01614      | 1075.7  | -230179.301584 |
| XEMUSDT      | 0.001575      | 0.002052    | 0.06974      | 56.73         | 0.008326     | 0.01129     | 0.01453        | 0.7711                 | 0.009937     | 857.71  | -230179.301575 |
| STORJUSDT    | 0.001567      | 0.00139     | 0.06947      | 39.62         | 0.01758      | 0.01868     | 0.03885        | 0.7683                 | 0.01021      | 1025.7  | -230179.301567 |
| GMXUSDT      | 0.001563      | 0.00108     | 0.0606       | 60.7          | 0.01272      | 0.01291     | 0.01875        | 0.9728                 | 0.002806     | 141.39  | -230179.301563 |
| ONEUSDT      | 0.001545      | 0.001497    | 0.06996      | 49.3          | 0.01468      | 0.0167      | 0.01434        | 0.7929                 | 0.01149      | 842.71  | -230179.301545 |
| HFTUSDT      | 0.001543      | 0.001552    | 0.04609      | 48.1          | 0.007359     | 0.00678     | 0.0008909      | 0.9672                 | 0.002577     | 93.5    | -230179.301543 |
| ONTUSDT      | 0.001534      | 0.001936    | 0.06995      | 55.15         | 0.01212      | 0.0181      | 0.03964        | 0.6634                 | 0.01763      | 1243.66 | -230179.301534 |
| CTSIUSDT     | 0.001522      | 0.001826    | 0.06606      | 81.88         | 0.01227      | 0.01814     | 0.01804        | 0.7808                 | 0.01587      | 620.85  | -230179.301522 |
| TUSDT        | 0.001519      | 0.001211    | 0.06965      | 38.57         | 0.008664     | 0.0105      | 0.02938        | 0.9125                 | 0.006746     | 157.46  | -230179.301519 |
| AMBUSDT      | 0.001507      | 0.001829    | 0.03158      | 49.02         | 0.00862      | 0.007995    | 0.001812       | 0.9725                 | 0.002104     | 100.5   | -230179.301507 |
| BNXUSDT      | 0.001504      | 0.001833    | 0.04052      | 59.7          | 0.007894     | 0.007335    | 0.001664       | 0.9628                 | 0.002536     | 136.38  | -230179.301504 |
| UNIUSDT      | 0.001501      | 0.001543    | 0.06951      | 52.77         | 0.009037     | 0.01046     | 0.006649       | 0.8644                 | 0.007304     | 1023.71 | -230179.301501 |
| DGBUSDT      | 0.001497      | 0.001401    | 0.06954      | 40.45         | 0.01158      | 0.01079     | 0.05219        | 0.8665                 | 0.006474     | 808.85  | -230179.301497 |
| BATUSDT      | 0.001478      | 0.001512    | 0.06999      | 59.77         | 0.01527      | 0.01414     | 0.02139        | 0.811                  | 0.007187     | 1241.66 | -230179.301478 |
| ENSUSDT      | 0.001472      | 0.001581    | 0.0684       | 80.53         | 0.01155      | 0.01493     | 0.0123         | 0.8404                 | 0.01159      | 585.85  | -230179.301472 |
| KNCUSDT      | 0.001467      | 0.001753    | 0.06691      | 47.72         | 0.01674      | 0.01644     | 0.06817        | 0.7804                 | 0.01367      | 1111.63 | -230179.301467 |
| SXPUSDT      | 0.001455      | 0.001218    | 0.05524      | 70.47         | 0.02         | 0.01913     | 0.07301        | 0.8441                 | 0.007828     | 1082.62 | -230179.301455 |
| RVNUSDT      | 0.001451      | 0.001258    | 0.06421      | 56.57         | 0.01477      | 0.01634     | 0.01551        | 0.826                  | 0.01044      | 865.71  | -230179.301451 |
| IOSTUSDT     | 0.001441      | 0.001379    | 0.06997      | 75.73         | 0.01408      | 0.0162      | 0.01011        | 0.8213                 | 0.00819      | 1233.66 | -230179.301441 |
| OMGUSDT      | 0.001432      | 0.001956    | 0.06407      | 26.08         | 0.01157      | 0.01486     | 0.0322         | 0.7888                 | 0.01388      | 1101.62 | -230179.301432 |
| NEOUSDT      | 0.001416      | 0.00161     | 0.06841      | 83.87         | 0.01187      | 0.01193     | 0.0391         | 0.8549                 | 0.009604     | 1237.63 | -230179.301416 |
| ATOMUSDT     | 0.001413      | 0.002115    | 0.06998      | 64.68         | 0.009624     | 0.01383     | 0.0466         | 0.8269                 | 0.01157      | 1247.49 | -230179.301413 |
| LUNA2USDT    | 0.001405      | 0.001689    | 0.04726      | 41.37         | 0.009322     | 0.01045     | 0.005373       | 0.9045                 | 0.005879     | 301.87  | -230179.301405 |
| NEARUSDT     | 0.001399      | 0.00204     | 0.05924      | 53.35         | 0.01412      | 0.01604     | 0.0254         | 0.8052                 | 0.01211      | 996.66  | -230179.301399 |
| STMXUSDT     | 0.001399      | 0.001933    | 0.06633      | 49.82         | 0.01097      | 0.01194     | 0.02855        | 0.8058                 | 0.009306     | 838.71  | -230179.301399 |
| FLOWUSDT     | 0.001396      | 0.001152    | 0.06645      | 72.6          | 0.01252      | 0.01271     | 0.009047       | 0.9322                 | 0.005328     | 513.85  | -230179.301396 |
| HBARUSDT     | 0.001384      | 0.003163    | 0.06871      | 62.72         | 0.008152     | 0.01397     | 0.05345        | 0.7402                 | 0.01238      | 843.71  | -230179.301384 |
| LRCUSDT      | 0.001382      | 0.00158     | 0.06998      | 25.08         | 0.01508      | 0.01794     | 0.0686         | 0.6909                 | 0.01594      | 992.7   | -230179.301382 |
| 1INCHUSDT    | 0.001377      | 0.00142     | 0.06998      | 50.55         | 0.01471      | 0.01462     | 0.02879        | 0.819                  | 0.009276     | 925.58  | -230179.301377 |
| UNFIUSDT     | 0.001369      | 0.001421    | 0.0693       | 25.67         | 0.01541      | 0.01941     | 0.03016        | 0.6674                 | 0.01156      | 869.71  | -230179.301369 |
| FXSUSDT      | 0.001367      | 0.001546    | 0.06006      | 63.23         | 0.01534      | 0.01286     | 0.04181        | 0.9517                 | 0.004548     | 169.87  | -230179.301367 |
| CELOUSDT     | 0.001356      | 0.001471    | 0.05945      | 79.98         | 0.01149      | 0.01413     | 0.01533        | 0.7998                 | 0.01127      | 649.85  | -230179.301356 |
| IOTAUSDT     | 0.001349      | 0.001848    | 0.06997      | 71.9          | 0.007633     | 0.01193     | 0.003546       | 0.8223                 | 0.009291     | 1242.66 | -230179.301349 |
| ATAUSDT      | 0.00134       | 0.001231    | 0.06196      | 72.03         | 0.01667      | 0.01698     | 0.05223        | 0.9229                 | 0.00422      | 676.85  | -230179.30134  |
| KSMUSDT      | 0.001331      | 0.001249    | 0.06986      | 73.4          | 0.01684      | 0.01737     | 0.03265        | 0.8643                 | 0.01035      | 997.71  | -230179.301331 |
| ARPAUSDT     | 0.00133       | 0.001245    | 0.06181      | 56.63         | 0.01074      | 0.01176     | 0.02187        | 0.8665                 | 0.007279     | 627.85  | -230179.30133  |
| DEFIUSDT     | 0.001328      | 0.001128    | 0.07         | 54.92         | 0.01632      | 0.01665     | 0.03387        | 0.8929                 | 0.005859     | 1044.71 | -230179.301328 |
| TLMUSDT      | 0.001327      | 0.001299    | 0.04566      | 37.87         | 0.006816     | 0.006173    | 0.006837       | 0.9884                 | 0.00109      | 100.48  | -230179.301327 |
| DOTUSDT      | 0.00132       | 0.001461    | 0.06908      | 41.42         | 0.008687     | 0.01061     | 0.02177        | 0.8551                 | 0.008085     | 1050.71 | -230179.30132  |
| ZECUSDT      | 0.00132       | 0.001276    | 0.06949      | 54.78         | 0.01234      | 0.01631     | 0.02835        | 0.6639                 | 0.01381      | 1249.66 | -230179.30132  |
| XTZUSDT      | 0.00131       | 0.001701    | 0.06507      | 58.05         | 0.01102      | 0.01199     | 0.009708       | 0.8476                 | 0.009583     | 1248.66 | -230179.30131  |
| MATICUSDT    | 0.001303      | 0.001352    | 0.06871      | 41.68         | 0.01337      | 0.01694     | 0.03081        | 0.8072                 | 0.01255      | 989.71  | -230179.301303 |
| AAVEUSDT     | 0.001301      | 0.001189    | 0.06335      | 29.72         | 0.01548      | 0.01685     | 0.02291        | 0.8782                 | 0.007688     | 995.71  | -230179.301301 |
| API3USDT     | 0.001289      | 0.001237    | 0.06553      | 91.43         | 0.01418      | 0.01869     | 0.01488        | 0.7492                 | 0.01251      | 501.85  | -230179.301289 |
| DARUSDT      | 0.001269      | 0.001162    | 0.05292      | 40.38         | 0.009058     | 0.01009     | 0.02464        | 0.9083                 | 0.004636     | 435.85  | -230179.301269 |
| DYDXUSDT     | 0.001251      | 0.001445    | 0.06154      | 49.53         | 0.01124      | 0.01889     | 0.04713        | 0.7642                 | 0.01646      | 666.85  | -230179.301251 |
| EOSUSDT      | 0.001233      | 0.001696    | 0.0689       | 75.95         | 0.009505     | 0.01199     | 0.04052        | 0.7337                 | 0.009761     | 1277.66 | -230179.301233 |
| THETAUSDT    | 0.001232      | 0.001231    | 0.06939      | 68.85         | 0.01516      | 0.01864     | 0.03298        | 0.7965                 | 0.01373      | 1137.66 | -230179.301232 |
| ARUSDT       | 0.001224      | 0.00129     | 0.06429      | 69.78         | 0.01735      | 0.01902     | 0.02805        | 0.7893                 | 0.01457      | 648.85  | -230179.301224 |
| DASHUSDT     | 0.001213      | 0.001263    | 0.06999      | 54.02         | 0.01173      | 0.0137      | 0.01923        | 0.7025                 | 0.01037      | 1250.66 | -230179.301213 |
| C98USDT      | 0.001205      | 0.001217    | 0.06573      | 50.68         | 0.01493      | 0.01706     | 0.05251        | 0.7581                 | 0.01462      | 683.85  | -230179.301205 |
| ALGOUSDT     | 0.0012        | 0.002369    | 0.06991      | 69.28         | 0.01156      | 0.01237     | 0.02435        | 0.8072                 | 0.0104       | 1117.62 | -230179.3012   |
| QTUMUSDT     | 0.001192      | 0.001182    | 0.0668       | 47.55         | 0.01589      | 0.01728     | 0.01703        | 0.773                  | 0.01069      | 1234.66 | -230179.301192 |
| DUSKUSDT     | 0.001185      | 0.00126     | 0.0648       | 53.47         | 0.0129       | 0.01541     | 0.01372        | 0.8203                 | 0.009239     | 547.85  | -230179.301185 |
| BCHUSDT      | 0.001184      | 0.001005    | 0.06908      | 55.87         | 0.01341      | 0.01505     | 0.04983        | 0.8891                 | 0.006605     | 1285.0  | -230179.301184 |
| KLAYUSDT     | 0.001166      | 0.001052    | 0.06913      | 68.85         | 0.01194      | 0.01259     | 0.0118         | 0.895                  | 0.005902     | 634.85  | -230179.301166 |
| DOGEUSDT     | 0.001164      | 0.001421    | 0.05416      | 77.42         | 0.01055      | 0.01777     | 0.04975        | 0.6788                 | 0.01503      | 1093.62 | -230179.301164 |
| XRPUSDT      | 0.001153      | 0.001539    | 0.06981      | 30.63         | 0.007682     | 0.01668     | 0.02463        | 0.7493                 | 0.01579      | 1279.65 | -230179.301153 |
| WAVESUSDT    | 0.001145      | 0.00131     | 0.06004      | 71.35         | 0.01791      | 0.01999     | 0.02163        | 0.7411                 | 0.01258      | 1060.71 | -230179.301145 |
| MKRUSDT      | 0.001131      | 0.0008875   | 0.06964      | 53.38         | 0.0176       | 0.01944     | 0.08043        | 0.8431                 | 0.01355      | 1059.71 | -230179.301131 |
| 1000SHIBUSDT | 0.001129      | 0.001206    | 0.0606       | 56.03         | 0.01348      | 0.01951     | 0.03913        | 0.7814                 | 0.015        | 789.26  | -230179.301129 |
| SOLUSDT      | 0.001115      | 0.001309    | 0.04225      | 39.62         | 0.0152       | 0.01484     | 0.02313        | 0.8954                 | 0.00452      | 1027.71 | -230179.301115 |
