# note: symbols with little price history are not optimized on their own; instead the best config from among the symbols with more price history is chosen.
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                             long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| ROSEUSDT      | 0.0006152     | 0.001047    | 0.04715      | 26.43         | 0.007879     | 0.01269     | 0.01395        | 0.8515                 | 0.008242     | 584.85  | -480179.300615 |
| BLUEBIRDUSDT  | 0.0006048     | 0.0008093   | 0.05199      | 44.23         | 0.006954     | 0.006947    | 0.04365        | 0.9809                 | 0.001363     | 278.5   | -480179.300605 |
| ICPUSDT       | 0.0006039     | 0.0009527   | 0.04059      | 44.88         | 0.007205     | 0.006312    | 0.02634        | 0.9691                 | 0.002069     | 314.89  | -480179.300604 |
| FLMUSDT       | 0.0005996     | 0.001145    | 0.0401       | 52.92         | 0.01997      | 0.01998     | 0.05904        | 0.8351                 | 0.008689     | 1041.71 | -480179.3006   |
| XVSUSDT       | 0.0005688     | 0.0007379   | 0.05942      | 24.83         | 0.01336      | 0.01277     | 0.04883        | 0.9247                 | 0.007338     | 116.89  | -480179.300569 |
| ENSUSDT       | 0.0005628     | 0.001315    | 0.0692       | 24.9          | 0.01522      | 0.01695     | 0.02607        | 0.8323                 | 0.01094      | 615.85  | -480179.300563 |
| GALUSDT       | 0.0005472     | 0.0009217   | 0.06376      | 45.48         | 0.0193       | 0.01922     | 0.06768        | 0.836                  | 0.008483     | 459.41  | -480179.300547 |
| LUNA2USDT     | 0.0005331     | 0.0009418   | 0.06464      | 23.15         | 0.01413      | 0.01261     | 0.07502        | 0.9538                 | 0.003644     | 331.87  | -480179.300533 |
| DARUSDT       | 0.0005334     | 0.001234    | 0.04338      | 44.17         | 0.01029      | 0.00972     | 0.02974        | 0.9238                 | 0.004521     | 465.85  | -480179.300533 |
| XMRUSDT       | 0.0004819     | 0.000904    | 0.04138      | 49.23         | 0.01047      | 0.01265     | 0.02513        | 0.8428                 | 0.007805     | 1281.66 | -480179.300482 |
| TRXUSDT       | 0.0004818     | 0.0007982   | 0.06023      | 63.87         | 0.0118       | 0.01449     | 0.02491        | 0.8964                 | 0.005862     | 1300.66 | -480179.300482 |
| ANTUSDT       | 0.0004283     | 0.001084    | 0.04174      | 29.08         | 0.01509      | 0.01914     | 0.08644        | 0.7775                 | 0.01242      | 588.83  | -480179.300428 |
| LPTUSDT       | 0.0004201     | 0.000586    | 0.02791      | 51.1          | 0.01816      | 0.01697     | 0.08805        | 0.9002                 | 0.004374     | 634.85  | -480179.30042  |
| ETHUSDT       | 0.0003646     | 0.0007384   | 0.0469       | 77.45         | 0.01436      | 0.01859     | 0.06411        | 0.7812                 | 0.00942      | 1315.0  | -480179.300365 |
| CKBUSDT       | 0.0003576     | 0.0008341   | 0.04301      | 48.82         | 0.007396     | 0.006593    | 0.01129        | 0.9591                 | 0.003494     | 160.5   | -480179.300358 |
| FOOTBALLUSDT  | 0.0003414     | 0.001029    | 0.03388      | 19.45         | 0.007876     | 0.007748    | 0.06223        | 0.9447                 | 0.002899     | 340.87  | -480179.300341 |
| LTCUSDT       | 0.0002332     | 0.0005345   | 0.02092      | 51.33         | 0.01448      | 0.01463     | 0.08452        | 0.9065                 | 0.002714     | 1306.66 | -480179.300233 |
| BTCDOMUSDT    | 0.0002088     | 0.0003355   | 0.06699      | 76.28         | 0.007608     | 0.006426    | 0.0845         | 0.9676                 | 0.002649     | 777.85  | -480179.300209 |
| COCOSUSDT     | 0.0001284     | 0.001132    | 0.03393      | 23.58         | 0.007308     | 0.008224    | 0.02407        | 0.9815                 | 0.001658     | 167.38  | -480179.300128 |
| USDCUSDT      | 1.656e-08     | 1.656e-07   | 3.218e-05    | 22.67         | 0.002458     | 9.286e-05   | 0.0            | 1.0                    | 9.841e-07    | 148.29  | -480179.3      |
| ATOMUSDT      | 0.001385      | 0.001281    | 0.07043      | 66.75         | 0.01459      | 0.01755     | 0.02524        | 0.7821                 | 0.007674     | 1277.49 | -480179.297103 |
| KAVAUSDT      | 0.001162      | 0.001118    | 0.07049      | 48.98         | 0.01755      | 0.01909     | 0.05326        | 0.8521                 | 0.01122      | 1105.7  | -480179.296227 |
| ADAUSDT       | 0.0005653     | 0.0007802   | 0.07051      | 76.68         | 0.01387      | 0.01972     | 0.04885        | 0.8467                 | 0.01482      | 1284.66 | -480179.295445 |
| TRUUSDT       | 0.0003484     | 0.001252    | 0.07847      | 26.88         | 0.01791      | 0.0147      | 0.05825        | 0.9368                 | 0.005959     | 153.5   | -480179.215641 |
| CVXUSDT       | 0.0007836     | 0.0008365   | 0.08015      | 59.07         | 0.01084      | 0.01049     | 0.03593        | 0.9063                 | 0.006618     | 319.49  | -480179.199324 |
| CTSIUSDT      | 0.0004377     | 0.0007103   | 0.08289      | 73.2          | 0.01965      | 0.0194      | 0.08479        | 0.8584                 | 0.009732     | 650.85  | -480179.171554 |
| APTUSDT       | 0.0006119     | 0.001412    | 0.08561      | 49.83         | 0.008338     | 0.008646    | 0.04136        | 0.9326                 | 0.005844     | 292.92  | -480179.144517 |
| ATAUSDT       | 0.0009603     | 0.001223    | 0.09149      | 54.6          | 0.01536      | 0.01523     | 0.05493        | 0.8505                 | 0.00933      | 706.85  | -480179.086051 |
| AUDIOUSDT     | 0.0005471     | 0.0008967   | 0.1042       | 51.27         | 0.01598      | 0.0187      | 0.04794        | 0.8629                 | 0.01488      | 718.85  | -480178.958361 |
| STGUSDT       | 0.001068      | 0.001214    | 0.1181       | 71.92         | 0.01741      | 0.01848     | 0.01766        | 0.8855                 | 0.01345      | 347.5   | -480178.82026  |
| 1000XECUSDT   | 0.0006186     | 0.0009268   | 0.08894      | 67.4          | 0.01667      | 0.02137     | 0.06938        | 0.7778                 | 0.01607      | 689.85  | -480165.419843 |
| JASMYUSDT     | 0.0007694     | 0.001308    | 0.1062       | 59.03         | 0.01828      | 0.02145     | 0.02634        | 0.8793                 | 0.01565      | 474.85  | -480164.45025  |
| IOTXUSDT      | 0.0007335     | 0.00108     | 0.1008       | 50.75         | 0.01926      | 0.02199     | 0.06186        | 0.8361                 | 0.01371      | 725.85  | -480159.094434 |
| C98USDT       | 0.0007653     | 0.001109    | 0.08814      | 53.83         | 0.02348      | 0.03207     | 0.0936         | 0.7773                 | 0.02165      | 713.85  | -480054.98779  |
| DYDXUSDT      | 0.0006665     | 0.001299    | 0.0895       | 53.88         | 0.01924      | 0.03289     | 0.08268        | 0.7648                 | 0.02394      | 696.85  | -480050.181879 |
| MASKUSDT      | 0.0004181     | 0.0008254   | 0.07151      | 47.88         | 0.02364      | 0.02503     | 0.1098         | 0.7866                 | 0.0151       | 710.85  | -479141.259195 |
| ARUSDT        | 0.0005247     | 0.0008123   | 0.08001      | 51.77         | 0.0208       | 0.02254     | 0.1513         | 0.8507                 | 0.01612      | 678.85  | -475025.818752 |
| JOEUSDT       | 0.0003779     | 0.0008078   | 0.1598       | 41.93         | 0.02029      | 0.01975     | 0.1617         | 0.8903                 | 0.01577      | 131.49  | -474011.344684 |
| GALAUSDT      | 0.0005988     | 0.0007963   | 0.09945      | 92.93         | 0.02501      | 0.03415     | 0.1795         | 0.7587                 | 0.02393      | 688.85  | -472083.620394 |
| KLAYUSDT      | 0.0001001     | 0.0006319   | 0.09539      | 65.27         | 0.01692      | 0.02626     | 0.3549         | 0.783                  | 0.01923      | 664.85  | -454627.047285 |
| GTCUSDT       | 4.941e-06     | 0.0005288   | 0.09675      | 36.27         | 0.01939      | 0.02323     | 0.4844         | 0.8172                 | 0.01708      | 787.85  | -441709.776763 |
| FLOWUSDT      | 0.0007908     | 0.0008922   | 0.09435      | 72.28         | 0.02688      | 0.04241     | 0.1795         | 0.7716                 | 0.02929      | 543.85  | -429056.919989 |
| GMTUSDT       | 0.0007809     | 0.0009158   | 0.1645       | 67.47         | 0.02939      | 0.04467     | 0.2217         | 0.7435                 | 0.03523      | 510.83  | -358925.108621 |
| BAKEUSDT      | 0.000438      | 0.000586    | 0.1201       | 58.02         | 0.03533      | 0.06121     | 0.5524         | 0.7138                 | 0.04125      | 810.71  | -235834.403734 |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+

+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            short                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| PENDLEUSDT    | 0.009642      | 0.001842    | 0.06105      | 24.02         | 0.01294      | 0.01009     | 0.04622        | 0.9927                 | 0.001893     | 10.89   | -230179.309642 |
| MAVUSDT       | 0.00534       | 0.002353    | 0.02989      | 28.33         | 0.009123     | 0.009402    | 0.01129        | 0.9551                 | 0.005422     | 39.5    | -230179.30534  |
| AGLDUSDT      | 0.005077      | 0.002428    | 0.06548      | 34.38         | 0.01064      | 0.008824    | 0.007513       | 0.9874                 | 0.002862     | 9.89    | -230179.305077 |
| YGGUSDT       | 0.00495       | 0.01166     | 0.04016      | 1.567         | 0.0149       | 0.01264     | 0.0            | 0.9928                 | 0.00479      | 2.85    | -230179.30495  |
| ARKMUSDT      | 0.003341      | 0.0008001   | 0.02281      | 53.08         | 0.009842     | 0.008673    | 0.03153        | 0.9956                 | 0.001114     | 10.88   | -230179.303341 |
| HIGHUSDT      | 0.002921      | 0.001484    | 0.06247      | 41.0          | 0.01261      | 0.01227     | 0.02676        | 0.9443                 | 0.00444      | 181.89  | -230179.302921 |
| KEYUSDT       | 0.002893      | 0.001665    | 0.06722      | 50.68         | 0.01175      | 0.0112      | 0.007938       | 0.9677                 | 0.003802     | 75.5    | -230179.302893 |
| RADUSDT       | 0.002892      | 0.001129    | 0.03366      | 37.7          | 0.009357     | 0.009461    | 0.005541       | 0.9827                 | 0.001729     | 89.5    | -230179.302892 |
| STMXUSDT      | 0.002862      | 0.002265    | 0.0683       | 39.42         | 0.01489      | 0.01338     | 0.02625        | 0.8592                 | 0.007009     | 868.71  | -230179.302862 |
| MDTUSDT       | 0.002846      | 0.002193    | 0.05789      | 18.52         | 0.006284     | 0.007103    | 4.373e-05      | 0.994                  | 0.000846     | 38.5    | -230179.302846 |
| OGNUSDT       | 0.002569      | 0.002192    | 0.06899      | 80.35         | 0.01074      | 0.01157     | 0.002039       | 0.8888                 | 0.004925     | 858.71  | -230179.302569 |
| RDNTUSDT      | 0.00249       | 0.001988    | 0.06696      | 32.27         | 0.006718     | 0.006964    | 0.0005127      | 0.9587                 | 0.003081     | 124.5   | -230179.30249  |
| RLCUSDT       | 0.002471      | 0.002351    | 0.06991      | 78.77         | 0.01553      | 0.01565     | 0.01465        | 0.8485                 | 0.008115     | 1102.71 | -230179.302471 |
| RENUSDT       | 0.002465      | 0.002225    | 0.06996      | 51.73         | 0.01719      | 0.01887     | 0.03484        | 0.6994                 | 0.01652      | 1027.71 | -230179.302465 |
| CHZUSDT       | 0.002403      | 0.002221    | 0.06999      | 48.72         | 0.007596     | 0.008156    | 0.001985       | 0.9342                 | 0.00381      | 927.71  | -230179.302403 |
| SUSHIUSDT     | 0.00233       | 0.002236    | 0.06785      | 54.77         | 0.01246      | 0.0151      | 0.01731        | 0.7086                 | 0.01156      | 1066.71 | -230179.30233  |
| CTKUSDT       | 0.002233      | 0.001698    | 0.06996      | 39.85         | 0.01251      | 0.01422     | 0.02785        | 0.6852                 | 0.009844     | 990.71  | -230179.302233 |
| EDUUSDT       | 0.002223      | 0.001501    | 0.0579       | 51.0          | 0.009789     | 0.01118     | 0.03044        | 0.9365                 | 0.005009     | 99.5    | -230179.302223 |
| HFTUSDT       | 0.002194      | 0.001102    | 0.04025      | 36.45         | 0.01146      | 0.01159     | 0.02078        | 0.9841                 | 0.001559     | 123.5   | -230179.302194 |
| UMAUSDT       | 0.002193      | 0.001369    | 0.05941      | 31.47         | 0.00898      | 0.009108    | 0.03402        | 0.9742                 | 0.002449     | 89.48   | -230179.302193 |
| ACHUSDT       | 0.002177      | 0.0018      | 0.06929      | 29.67         | 0.007061     | 0.007388    | 0.0009703      | 0.9768                 | 0.001938     | 166.39  | -230179.302177 |
| TRBUSDT       | 0.002171      | 0.002773    | 0.0699       | 80.55         | 0.0147       | 0.0162      | 0.003606       | 0.7211                 | 0.01124      | 1067.71 | -230179.302171 |
| NMRUSDT       | 0.00217       | 0.001494    | 0.06431      | 15.62         | 0.007249     | 0.007227    | 0.00883        | 0.9897                 | 0.001262     | 46.5    | -230179.30217  |
| LITUSDT       | 0.002161      | 0.002389    | 0.06987      | 67.97         | 0.0143       | 0.0126      | 0.01526        | 0.8477                 | 0.00665      | 899.71  | -230179.302161 |
| COMBOUSDT     | 0.002143      | 0.001417    | 0.05454      | 42.17         | 0.01046      | 0.01047     | 0.01299        | 0.9792                 | 0.002323     | 66.5    | -230179.302143 |
| BLURUSDT      | 0.002125      | 0.001572    | 0.06334      | 53.98         | 0.008308     | 0.009742    | 0.005811       | 0.942                  | 0.004694     | 101.5   | -230179.302125 |
| 1000FLOKIUSDT | 0.002121      | 0.001947    | 0.05998      | 30.92         | 0.005587     | 0.006141    | 0.0001984      | 0.9748                 | 0.002368     | 93.31   | -230179.302121 |
| IDEXUSDT      | 0.002112      | 0.001206    | 0.04101      | 31.53         | 0.009625     | 0.00934     | 0.02024        | 0.9812                 | 0.001654     | 96.5    | -230179.302112 |
| SANDUSDT      | 0.002093      | 0.001952    | 0.06994      | 64.62         | 0.01243      | 0.01455     | 0.02261        | 0.8555                 | 0.0089       | 923.71  | -230179.302093 |
| ANKRUSDT      | 0.002092      | 0.003106    | 0.06994      | 87.27         | 0.01102      | 0.01366     | 0.006518       | 0.7808                 | 0.01129      | 922.71  | -230179.302092 |
| ALICEUSDT     | 0.00205       | 0.002087    | 0.06847      | 56.47         | 0.01486      | 0.01588     | 0.01682        | 0.8365                 | 0.008303     | 874.87  | -230179.30205  |
| BANDUSDT      | 0.002049      | 0.001839    | 0.0671       | 73.3          | 0.01259      | 0.0143      | 0.04879        | 0.8595                 | 0.007827     | 1104.71 | -230179.302049 |
| AGIXUSDT      | 0.002043      | 0.002035    | 0.05404      | 33.25         | 0.01404      | 0.01187     | 0.03153        | 0.966                  | 0.002784     | 172.4   | -230179.302043 |
| OCEANUSDT     | 0.002029      | 0.002584    | 0.0697       | 59.57         | 0.0148       | 0.01563     | 0.016          | 0.8107                 | 0.01154      | 1006.71 | -230179.302029 |
| PERPUSDT      | 0.002         | 0.001308    | 0.064        | 78.67         | 0.01073      | 0.01072     | 0.005882       | 0.9701                 | 0.002701     | 154.5   | -230179.302    |
| SFPUSDT       | 0.001994      | 0.001697    | 0.06975      | 84.8          | 0.0135       | 0.01937     | 0.006765       | 0.5829                 | 0.01296      | 894.71  | -230179.301994 |
| CELRUSDT      | 0.001969      | 0.002099    | 0.06532      | 58.23         | 0.01322      | 0.01437     | 0.01254        | 0.8519                 | 0.006468     | 861.71  | -230179.301969 |
| STORJUSDT     | 0.001951      | 0.001921    | 0.06995      | 75.72         | 0.0158       | 0.01921     | 0.01314        | 0.7948                 | 0.01217      | 1054.7  | -230179.301951 |
| LINAUSDT      | 0.001949      | 0.001676    | 0.04797      | 67.97         | 0.01367      | 0.0197      | 0.04262        | 0.6604                 | 0.01733      | 871.71  | -230179.301949 |
| TOMOUSDT      | 0.001919      | 0.001303    | 0.06637      | 63.28         | 0.01995      | 0.01922     | 0.08446        | 0.7745                 | 0.01072      | 1028.71 | -230179.301919 |
| GALUSDT       | 0.001906      | 0.001779    | 0.05169      | 59.2          | 0.01252      | 0.01315     | 0.009004       | 0.9244                 | 0.004204     | 459.41  | -230179.301906 |
| ZRXUSDT       | 0.001904      | 0.001921    | 0.06981      | 57.55         | 0.01472      | 0.0163      | 0.01319        | 0.7816                 | 0.01172      | 1139.62 | -230179.301904 |
| CHRUSDT       | 0.001903      | 0.002058    | 0.06995      | 87.7          | 0.01544      | 0.01634     | 0.006123       | 0.8761                 | 0.005482     | 878.71  | -230179.301903 |
| REEFUSDT      | 0.001887      | 0.002134    | 0.06999      | 85.77         | 0.009776     | 0.01268     | 0.009338       | 0.8362                 | 0.01003      | 896.7   | -230179.301887 |
| MTLUSDT       | 0.001885      | 0.001715    | 0.06798      | 49.65         | 0.01352      | 0.01904     | 0.02114        | 0.6702                 | 0.01877      | 859.71  | -230179.301885 |
| MINAUSDT      | 0.001863      | 0.00145     | 0.05677      | 48.77         | 0.01276      | 0.01491     | 0.01143        | 0.9518                 | 0.003391     | 181.54  | -230179.301863 |
| COTIUSDT      | 0.001854      | 0.001759    | 0.0694       | 43.43         | 0.01424      | 0.01435     | 0.00984        | 0.8647                 | 0.007248     | 880.71  | -230179.301854 |
| AMBUSDT       | 0.001838      | 0.001388    | 0.05         | 40.98         | 0.01315      | 0.0182      | 0.02637        | 0.7933                 | 0.01505      | 130.5   | -230179.301838 |
| SSVUSDT       | 0.001797      | 0.001459    | 0.06882      | 32.95         | 0.0129       | 0.01346     | 0.01121        | 0.9094                 | 0.007063     | 164.5   | -230179.301797 |
| LQTYUSDT      | 0.001792      | 0.002063    | 0.03913      | 58.0          | 0.01182      | 0.01315     | 0.004138       | 0.9007                 | 0.006913     | 150.5   | -230179.301792 |
| LEVERUSDT     | 0.00177       | 0.001156    | 0.0482       | 29.77         | 0.009446     | 0.008252    | 0.05981        | 0.9765                 | 0.002035     | 130.49  | -230179.30177  |
| ASTRUSDT      | 0.001758      | 0.001734    | 0.03579      | 38.77         | 0.008849     | 0.008045    | 0.01792        | 0.9421                 | 0.003501     | 174.89  | -230179.301758 |
| NKNUSDT       | 0.001754      | 0.002833    | 0.06995      | 66.45         | 0.01539      | 0.01977     | 0.04575        | 0.6959                 | 0.01792      | 850.71  | -230179.301754 |
| LUNA2USDT     | 0.001748      | 0.001598    | 0.06956      | 43.75         | 0.008298     | 0.01016     | 0.0235         | 0.8563                 | 0.007363     | 331.87  | -230179.301748 |
| MANAUSDT      | 0.001745      | 0.001522    | 0.06835      | 29.18         | 0.01364      | 0.01604     | 0.01718        | 0.7608                 | 0.009013     | 875.71  | -230179.301745 |
| TRUUSDT       | 0.00174       | 0.001607    | 0.05024      | 75.38         | 0.01037      | 0.01111     | 0.02714        | 0.9052                 | 0.00723      | 153.5   | -230179.30174  |
| CRVUSDT       | 0.001737      | 0.002259    | 0.06945      | 50.85         | 0.01223      | 0.01756     | 0.02715        | 0.6877                 | 0.0158       | 1069.71 | -230179.301737 |
| NEARUSDT      | 0.001722      | 0.001485    | 0.05827      | 50.68         | 0.01826      | 0.01876     | 0.01118        | 0.8614                 | 0.007745     | 1025.66 | -230179.301722 |
| SUIUSDT       | 0.00172       | 0.001359    | 0.06711      | 37.78         | 0.009314     | 0.01025     | 0.02629        | 0.9346                 | 0.006706     | 96.33   | -230179.30172  |
| ICXUSDT       | 0.001708      | 0.001816    | 0.06999      | 61.6          | 0.01579      | 0.01579     | 0.0577         | 0.689                  | 0.01214      | 1055.71 | -230179.301708 |
| RSRUSDT       | 0.001705      | 0.002129    | 0.06998      | 47.8          | 0.01662      | 0.01707     | 0.0216         | 0.8233                 | 0.01206      | 1021.7  | -230179.301705 |
| BLZUSDT       | 0.001687      | 0.002335    | 0.06811      | 85.52         | 0.01362      | 0.01495     | 0.04153        | 0.7866                 | 0.01198      | 1053.7  | -230179.301687 |
| TLMUSDT       | 0.001671      | 0.001314    | 0.04696      | 38.45         | 0.006744     | 0.007092    | 0.004716       | 0.984                  | 0.001429     | 130.48  | -230179.301671 |
| SKLUSDT       | 0.001671      | 0.001929    | 0.06907      | 81.98         | 0.01367      | 0.01874     | 0.01844        | 0.7509                 | 0.01564      | 971.68  | -230179.301671 |
| HOTUSDT       | 0.001666      | 0.001443    | 0.06997      | 59.02         | 0.01271      | 0.0147      | 0.006969       | 0.8515                 | 0.006456     | 860.71  | -230179.301666 |
| ALPHAUSDT     | 0.001664      | 0.001906    | 0.06925      | 51.78         | 0.01566      | 0.01474     | 0.01645        | 0.7823                 | 0.009676     | 986.71  | -230179.301664 |
| ENJUSDT       | 0.001659      | 0.001999    | 0.06749      | 50.8          | 0.0144       | 0.01554     | 0.03124        | 0.7351                 | 0.01161      | 1041.71 | -230179.301659 |
| XEMUSDT       | 0.001656      | 0.002321    | 0.06946      | 81.47         | 0.01156      | 0.01717     | 0.01088        | 0.7629                 | 0.01345      | 887.71  | -230179.301656 |
| ZENUSDT       | 0.001653      | 0.002099    | 0.0699       | 86.4          | 0.01417      | 0.01226     | 0.003473       | 0.903                  | 0.006007     | 985.71  | -230179.301653 |
| SNXUSDT       | 0.001623      | 0.001594    | 0.06988      | 53.33         | 0.01597      | 0.01767     | 0.005629       | 0.7721                 | 0.0116       | 1088.7  | -230179.301623 |
| DGBUSDT       | 0.001612      | 0.001462    | 0.06741      | 40.37         | 0.01128      | 0.01        | 0.04983        | 0.883                  | 0.004914     | 838.85  | -230179.301612 |
| GRTUSDT       | 0.001608      | 0.002468    | 0.06944      | 46.52         | 0.01434      | 0.01755     | 0.02911        | 0.7057                 | 0.01652      | 960.71  | -230179.301608 |
| LRCUSDT       | 0.001596      | 0.001566    | 0.0699       | 50.85         | 0.01414      | 0.01604     | 0.02292        | 0.7345                 | 0.01211      | 1021.7  | -230179.301596 |
| DENTUSDT      | 0.001593      | 0.001516    | 0.06993      | 46.07         | 0.01442      | 0.01721     | 0.03842        | 0.7575                 | 0.01479      | 866.83  | -230179.301593 |
| TUSDT         | 0.001592      | 0.001501    | 0.05783      | 34.18         | 0.01073      | 0.01293     | 0.02382        | 0.8724                 | 0.008837     | 187.46  | -230179.301592 |
| ENSUSDT       | 0.001591      | 0.001368    | 0.06937      | 54.17         | 0.01437      | 0.01513     | 0.008201       | 0.9398                 | 0.004425     | 615.85  | -230179.301591 |
| COMPUSDT      | 0.001591      | 0.001287    | 0.06992      | 56.75         | 0.01584      | 0.01764     | 0.02941        | 0.8587                 | 0.01064      | 1133.62 | -230179.301591 |
| DEFIUSDT      | 0.001582      | 0.001356    | 0.06981      | 61.08         | 0.0187       | 0.01913     | 0.01848        | 0.9107                 | 0.004837     | 1074.71 | -230179.301582 |
| RVNUSDT       | 0.001572      | 0.00124     | 0.06409      | 56.47         | 0.01441      | 0.01613     | 0.01624        | 0.8258                 | 0.01029      | 895.71  | -230179.301572 |
| ONEUSDT       | 0.001572      | 0.001797    | 0.06987      | 48.23         | 0.01533      | 0.01761     | 0.01894        | 0.7913                 | 0.01296      | 872.71  | -230179.301572 |
| ONTUSDT       | 0.001564      | 0.001933    | 0.0699       | 55.57         | 0.01445      | 0.01687     | 0.01629        | 0.7065                 | 0.01419      | 1273.66 | -230179.301564 |
| HBARUSDT      | 0.001553      | 0.002438    | 0.06263      | 48.35         | 0.01231      | 0.01878     | 0.0682         | 0.7739                 | 0.01658      | 873.71  | -230179.301553 |
| BELUSDT       | 0.001548      | 0.00164     | 0.06916      | 63.52         | 0.01781      | 0.01889     | 0.04886        | 0.6698                 | 0.01379      | 991.71  | -230179.301548 |
| BNXUSDT       | 0.001539      | 0.001708    | 0.06937      | 71.6          | 0.01288      | 0.01753     | 0.01411        | 0.8517                 | 0.0134       | 166.38  | -230179.301539 |
| KNCUSDT       | 0.001511      | 0.001808    | 0.06993      | 47.72         | 0.01651      | 0.01665     | 0.06238        | 0.7585                 | 0.01449      | 1141.63 | -230179.301511 |
| KAVAUSDT      | 0.001509      | 0.001811    | 0.06994      | 59.87         | 0.01573      | 0.01935     | 0.06796        | 0.6873                 | 0.01595      | 1105.7  | -230179.301509 |
| AVAXUSDT      | 0.001507      | 0.00214     | 0.06875      | 78.58         | 0.01274      | 0.0174      | 0.005744       | 0.7155                 | 0.01477      | 1047.71 | -230179.301507 |
| 1INCHUSDT     | 0.001505      | 0.001596    | 0.06938      | 50.72         | 0.01074      | 0.01139     | 0.005105       | 0.856                  | 0.007567     | 954.58  | -230179.301505 |
| XVSUSDT       | 0.001495      | 0.001052    | 0.04788      | 33.9          | 0.00921      | 0.01024     | 0.005173       | 0.9619                 | 0.002641     | 116.89  | -230179.301495 |
| UNFIUSDT      | 0.001494      | 0.001365    | 0.0698       | 48.6          | 0.01418      | 0.01926     | 0.02298        | 0.7362                 | 0.01185      | 898.71  | -230179.301494 |
| 1000PEPEUSDT  | 0.001469      | 0.001437    | 0.0254       | 36.67         | 0.01097      | 0.01273     | 0.04034        | 0.984                  | 0.001331     | 94.31   | -230179.301469 |
| IOSTUSDT      | 0.001466      | 0.001372    | 0.06996      | 75.73         | 0.01389      | 0.01603     | 0.01043        | 0.8269                 | 0.00792      | 1263.66 | -230179.301466 |
| PHBUSDT       | 0.001463      | 0.0016      | 0.03277      | 80.7          | 0.009656     | 0.009813    | 0.001737       | 0.9818                 | 0.001335     | 172.39  | -230179.301463 |
| JASMYUSDT     | 0.001459      | 0.001457    | 0.04331      | 56.43         | 0.007209     | 0.00746     | 0.00616        | 0.9433                 | 0.00322      | 474.85  | -230179.301459 |
| FLMUSDT       | 0.001453      | 0.002093    | 0.06988      | 83.18         | 0.0158       | 0.01729     | 0.02836        | 0.5278                 | 0.01536      | 1041.71 | -230179.301453 |
| CELOUSDT      | 0.00142       | 0.001468    | 0.05905      | 79.98         | 0.0114       | 0.01394     | 0.01421        | 0.7997                 | 0.01104      | 679.85  | -230179.30142  |
| SXPUSDT       | 0.001413      | 0.001488    | 0.06766      | 27.82         | 0.01306      | 0.01318     | 0.01576        | 0.908                  | 0.00523      | 1112.62 | -230179.301413 |
| OMGUSDT       | 0.001411      | 0.001604    | 0.06934      | 81.8          | 0.01081      | 0.01684     | 0.02385        | 0.7983                 | 0.01338      | 1131.62 | -230179.301411 |
| UNIUSDT       | 0.001404      | 0.001599    | 0.06994      | 52.62         | 0.01225      | 0.01393     | 0.02507        | 0.8111                 | 0.008875     | 1052.71 | -230179.301404 |
| CFXUSDT       | 0.001392      | 0.00147     | 0.06739      | 49.53         | 0.0171       | 0.01928     | 0.02718        | 0.8659                 | 0.01455      | 168.39  | -230179.301392 |
| MATICUSDT     | 0.00139       | 0.00126     | 0.06959      | 33.6          | 0.0146       | 0.01677     | 0.009794       | 0.8181                 | 0.007149     | 1018.71 | -230179.30139  |
| DASHUSDT      | 0.001347      | 0.001319    | 0.06959      | 54.07         | 0.0138       | 0.01536     | 0.03254        | 0.7465                 | 0.01099      | 1280.66 | -230179.301347 |
| NEOUSDT       | 0.001346      | 0.001458    | 0.06999      | 81.27         | 0.01361      | 0.01357     | 0.012          | 0.8725                 | 0.00866      | 1267.63 | -230179.301346 |
| MAGICUSDT     | 0.001331      | 0.001265    | 0.06948      | 30.22         | 0.01603      | 0.0199      | 0.05113        | 0.7814                 | 0.01818      | 194.87  | -230179.301331 |
| KSMUSDT       | 0.00133       | 0.001248    | 0.06951      | 73.4          | 0.01644      | 0.01706     | 0.03431        | 0.8696                 | 0.009653     | 1026.71 | -230179.30133  |
| DOTUSDT       | 0.001299      | 0.001459    | 0.06988      | 41.42         | 0.008593     | 0.01067     | 0.02139        | 0.8548                 | 0.008189     | 1080.71 | -230179.301299 |
| AAVEUSDT      | 0.001291      | 0.001178    | 0.06849      | 29.72         | 0.01578      | 0.01795     | 0.0257         | 0.8317                 | 0.01029      | 1024.71 | -230179.301291 |
