+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| DYDXUSDT     | 0.0005835     | 0.0008311   | 0.05727      | 51.68         | 0.01636      | 0.02295     | 0.03177        | 0.803                  | 0.01599      | 651.85  | -480149.826608 |
| KLAYUSDT     | 0.001298      | 0.0008198   | 0.05884      | 65.27         | 0.0132       | 0.01311     | 0.1532         | 0.8884                 | 0.007249     | 619.85  | -474854.886948 |
| APEUSDT      | 0.0005873     | 0.0008011   | 0.0459       | 56.65         | 0.01173      | 0.009975    | 0.00829        | 0.9443                 | 0.003906     | 463.37  | -480179.300587 |
| DUSKUSDT     | 0.0005641     | 0.0007557   | 0.04338      | 49.0          | 0.01308      | 0.01243     | 0.01107        | 0.9024                 | 0.00657      | 532.85  | -480179.300564 |
| AUDIOUSDT    | 0.0005074     | 0.0007486   | 0.09024      | 43.98         | 0.01549      | 0.01687     | 0.04586        | 0.87                   | 0.01273      | 673.85  | -480179.098085 |
| FLMUSDT      | 0.0005492     | 0.0007482   | 0.05352      | 64.6          | 0.01931      | 0.01855     | 0.06158        | 0.871                  | 0.009206     | 997.71  | -480179.300549 |
| API3USDT     | 0.0005623     | 0.0007472   | 0.04254      | 46.75         | 0.01149      | 0.009758    | 0.005561       | 0.9412                 | 0.003013     | 486.85  | -480179.300562 |
| GALUSDT      | 0.0004544     | 0.0007188   | 0.08202      | 45.48         | 0.01982      | 0.01853     | 0.09943        | 0.9033                 | 0.01198      | 414.41  | -480179.18022  |
| DARUSDT      | 0.0005076     | 0.0006927   | 0.0707       | 40.95         | 0.01465      | 0.0233      | 0.05019        | 0.8132                 | 0.01679      | 420.85  | -480146.321405 |
| CVXUSDT      | 0.0005927     | 0.0006539   | 0.0687       | 62.03         | 0.01032      | 0.01102     | 0.0516         | 0.8967                 | 0.007277     | 274.49  | -480179.300593 |
| ADAUSDT      | 0.0004761     | 0.0006455   | 0.04686      | 63.25         | 0.01191      | 0.01269     | 0.02567        | 0.8852                 | 0.008006     | 1239.66 | -480179.300476 |
| XVSUSDT      | 0.0004065     | 0.000639    | 0.05849      | 41.05         | 0.01568      | 0.01479     | 0.04292        | 0.927                  | 0.0086       | 71.89   | -480179.300406 |
| GTCUSDT      | 0.0004192     | 0.0006127   | 0.08452      | 56.95         | 0.02357      | 0.026       | 0.1382         | 0.7902                 | 0.01774      | 742.85  | -476292.444087 |
| MASKUSDT     | 0.0005021     | 0.0006111   | 0.05358      | 57.87         | 0.0227       | 0.02897     | 0.1082         | 0.7622                 | 0.01876      | 665.85  | -479265.175437 |
| STGUSDT      | 0.0004381     | 0.0005905   | 0.06188      | 71.92         | 0.01454      | 0.0185      | 0.03885        | 0.8683                 | 0.01356      | 302.5   | -480179.300438 |
| ACHUSDT      | 0.0005081     | 0.0005827   | 0.03779      | 57.98         | 0.01848      | 0.01591     | 0.06263        | 0.9323                 | 0.005809     | 121.39  | -480179.300508 |
| ENSUSDT      | 0.0004427     | 0.0005637   | 0.04058      | 47.02         | 0.0173       | 0.0167      | 0.07182        | 0.8742                 | 0.007261     | 570.85  | -480179.300443 |
| FLOWUSDT     | 0.0005005     | 0.000545    | 0.04074      | 53.9          | 0.01601      | 0.01491     | 0.06311        | 0.9307                 | 0.004319     | 498.85  | -480179.300501 |
| JOEUSDT      | 0.0003194     | 0.0005398   | 0.07581      | 40.12         | 0.01839      | 0.01651     | 0.09425        | 0.9325                 | 0.009463     | 86.49   | -480179.242251 |
| GMTUSDT      | 0.000393      | 0.0005306   | 0.08652      | 76.18         | 0.02081      | 0.03891     | 0.5348         | 0.7779                 | 0.02709      | 465.83  | -415617.967174 |
| BAKEUSDT     | 0.0005934     | 0.0005183   | 0.09588      | 54.27         | 0.02717      | 0.04081     | 0.5098         | 0.7254                 | 0.03001      | 765.71  | -364312.988942 |
| LPTUSDT      | 0.0003723     | 0.0004921   | 0.03377      | 41.45         | 0.01726      | 0.01617     | 0.07625        | 0.8961                 | 0.005116     | 589.85  | -480179.300372 |
| BTCUSDT      | 0.000166      | 0.00048     | 0.02267      | 82.08         | 0.008505     | 0.008024    | 0.07361        | 0.9159                 | 0.002662     | 1270.0  | -480179.300166 |
| BTCDOMUSDT   | 0.0003281     | 0.0004563   | 0.1499       | 76.1          | 0.008831     | 0.008206    | 0.04995        | 0.9402                 | 0.006341     | 732.85  | -480178.501763 |
| PERPUSDT     | 0.0007576     | 0.0004172   | 0.05617      | 42.82         | 0.01568      | 0.01476     | 0.07006        | 0.9433                 | 0.005826     | 109.5   | -480179.300758 |
| USDCUSDT     | 2.092e-08     | 2.092e-07   | 8.036e-06    | 1.967         | 0.002268     | 0.0001249   | 0.0            | 1.0                    | 6.439e-07    | 103.29  | -480179.3      |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                           short                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| ANKRUSDT     | 0.002135      | 0.003371    | 0.06927      | 56.32         | 0.01071      | 0.01304     | 0.02704        | 0.7463                 | 0.01108      | 878.71  | -230179.302135 |
| TRUUSDT      | 0.004827      | 0.003237    | 0.06492      | 78.73         | 0.009674     | 0.01774     | 0.04053        | 0.8112                 | 0.01612      | 108.5   | -230179.304827 |
| HBARUSDT     | 0.001511      | 0.003199    | 0.06594      | 62.72         | 0.008005     | 0.01384     | 0.04879        | 0.7402                 | 0.01226      | 828.71  | -230179.301511 |
| NKNUSDT      | 0.002         | 0.002651    | 0.06934      | 50.9          | 0.01552      | 0.01964     | 0.06586        | 0.6702                 | 0.01999      | 805.71  | -230179.302    |
| AGIXUSDT     | 0.00254       | 0.002549    | 0.06408      | 78.8          | 0.01193      | 0.01614     | 0.01618        | 0.7944                 | 0.01436      | 127.4   | -230179.30254  |
| CELRUSDT     | 0.002055      | 0.002543    | 0.06849      | 58.12         | 0.0121       | 0.01695     | 0.01338        | 0.7237                 | 0.01447      | 816.71  | -230179.302055 |
| CHZUSDT      | 0.002631      | 0.002538    | 0.06791      | 50.82         | 0.009617     | 0.009595    | 0.01784        | 0.9201                 | 0.004164     | 883.71  | -230179.302631 |
| 1000LUNCUSDT | 0.002328      | 0.002522    | 0.05375      | 44.3          | 0.008163     | 0.01664     | 0.04871        | 0.7863                 | 0.01473      | 287.46  | -230179.302328 |
| GRTUSDT      | 0.001926      | 0.00249     | 0.06991      | 46.52         | 0.01451      | 0.01779     | 0.02849        | 0.7038                 | 0.01672      | 916.71  | -230179.301926 |
| OCEANUSDT    | 0.002314      | 0.002458    | 0.06852      | 60.88         | 0.01215      | 0.01448     | 0.04862        | 0.7975                 | 0.01259      | 962.71  | -230179.302314 |
| LITUSDT      | 0.002217      | 0.002425    | 0.06903      | 67.97         | 0.01472      | 0.0127      | 0.01536        | 0.8635                 | 0.006172     | 855.71  | -230179.302217 |
| COCOSUSDT    | 0.0004393     | 0.002398    | 0.02265      | 46.35         | 0.01045      | 0.008416    | 0.02033        | 0.9507                 | 0.003252     | 122.38  | -230179.300439 |
| BLZUSDT      | 0.001938      | 0.002363    | 0.06973      | 85.52         | 0.01391      | 0.0151      | 0.04198        | 0.7891                 | 0.01208      | 1009.7  | -230179.301938 |
| BLURUSDT     | 0.003557      | 0.002318    | 0.03668      | 39.17         | 0.006542     | 0.007999    | 0.03175        | 0.942                  | 0.005682     | 56.5    | -230179.303557 |
| STMXUSDT     | 0.001505      | 0.002317    | 0.06883      | 92.7          | 0.01031      | 0.01371     | 0.01751        | 0.835                  | 0.01115      | 823.71  | -230179.301505 |
| RSRUSDT      | 0.001503      | 0.002306    | 0.06953      | 77.38         | 0.01467      | 0.01547     | 0.02453        | 0.8268                 | 0.01183      | 977.7   | -230179.301503 |
| LQTYUSDT     | 0.002778      | 0.002292    | 0.06359      | 57.53         | 0.0146       | 0.01856     | 0.00371        | 0.9392                 | 0.005272     | 105.5   | -230179.302778 |
| CRVUSDT      | 0.001769      | 0.002285    | 0.06987      | 50.85         | 0.01249      | 0.01793     | 0.02658        | 0.6877                 | 0.01613      | 1025.71 | -230179.301769 |
| RENUSDT      | 0.002775      | 0.00227     | 0.06993      | 51.73         | 0.01709      | 0.01787     | 0.03292        | 0.7454                 | 0.01484      | 983.71  | -230179.302775 |
| EDUUSDT      | 0.003684      | 0.002232    | 0.03857      | 50.22         | 0.009803     | 0.007919    | 0.02558        | 0.9666                 | 0.003382     | 54.5    | -230179.303684 |
| ALGOUSDT     | 0.001128      | 0.002231    | 0.07         | 66.1          | 0.01199      | 0.01618     | 0.03813        | 0.6812                 | 0.01521      | 1102.62 | -230179.301128 |
| TRBUSDT      | 0.001704      | 0.002228    | 0.06697      | 56.33         | 0.01044      | 0.01275     | 0.01351        | 0.8154                 | 0.01037      | 1023.71 | -230179.301704 |
| RDNTUSDT     | 0.002535      | 0.002221    | 0.04637      | 30.83         | 0.008929     | 0.00861     | 0.01243        | 0.9884                 | 0.001363     | 79.5    | -230179.302535 |
| SUSHIUSDT    | 0.002287      | 0.002215    | 0.06985      | 54.77         | 0.01273      | 0.01538     | 0.01812        | 0.7088                 | 0.01189      | 1022.71 | -230179.302287 |
| REEFUSDT     | 0.001995      | 0.002184    | 0.06984      | 85.77         | 0.009906     | 0.01281     | 0.008994       | 0.8373                 | 0.01014      | 851.7   | -230179.301995 |
| AVAXUSDT     | 0.001607      | 0.00215     | 0.06715      | 78.58         | 0.01293      | 0.01766     | 0.005516       | 0.7154                 | 0.01502      | 1003.71 | -230179.301607 |
| FLMUSDT      | 0.001565      | 0.002146    | 0.06915      | 83.18         | 0.0159       | 0.01773     | 0.03388        | 0.5203                 | 0.01608      | 997.71  | -230179.301565 |
| OGNUSDT      | 0.002492      | 0.002132    | 0.06988      | 80.35         | 0.01085      | 0.01154     | 0.002647       | 0.8936                 | 0.004892     | 813.71  | -230179.302492 |
| RLCUSDT      | 0.001837      | 0.002124    | 0.06869      | 80.5          | 0.01346      | 0.01664     | 0.008627       | 0.8312                 | 0.01305      | 1057.71 | -230179.301837 |
| ENJUSDT      | 0.001696      | 0.002108    | 0.07         | 56.88         | 0.01253      | 0.01719     | 0.02689        | 0.7933                 | 0.01552      | 997.71  | -230179.301696 |
| ALICEUSDT    | 0.001881      | 0.002094    | 0.0692       | 56.45         | 0.01449      | 0.01459     | 0.02037        | 0.8322                 | 0.009355     | 829.87  | -230179.301881 |
| NEARUSDT     | 0.001356      | 0.002045    | 0.05609      | 53.35         | 0.01366      | 0.01472     | 0.02374        | 0.8466                 | 0.01005      | 981.66  | -230179.301356 |
| CHRUSDT      | 0.001933      | 0.002029    | 0.06973      | 71.42         | 0.01336      | 0.01533     | 0.02612        | 0.7283                 | 0.01174      | 833.71  | -230179.301933 |
| XEMUSDT      | 0.001463      | 0.002021    | 0.06982      | 59.77         | 0.00865      | 0.01249     | 0.01646        | 0.7759                 | 0.0112       | 842.71  | -230179.301463 |
| ACHUSDT      | 0.002303      | 0.002017    | 0.05617      | 25.85         | 0.00938      | 0.009619    | 0.01634        | 0.9781                 | 0.002118     | 121.39  | -230179.302303 |
| ZRXUSDT      | 0.001673      | 0.002017    | 0.06894      | 57.02         | 0.01237      | 0.01431     | 0.03695        | 0.7407                 | 0.01151      | 1094.62 | -230179.301673 |
| GALUSDT      | 0.00176       | 0.001966    | 0.05848      | 59.22         | 0.01028      | 0.01088     | 0.01804        | 0.9076                 | 0.00613      | 414.41  | -230179.30176  |
| SKLUSDT      | 0.001849      | 0.001938    | 0.06999      | 81.98         | 0.01398      | 0.01917     | 0.01987        | 0.7505                 | 0.01603      | 927.68  | -230179.301849 |
| AMBUSDT      | 0.002247      | 0.001922    | 0.03073      | 49.02         | 0.008466     | 0.007871    | 0.00185        | 0.9828                 | 0.001503     | 85.5    | -230179.302247 |
| ONTUSDT      | 0.001471      | 0.001919    | 0.07         | 55.17         | 0.01212      | 0.01809     | 0.04074        | 0.6646                 | 0.01763      | 1228.66 | -230179.301471 |
| GTCUSDT      | 0.0007979     | 0.001863    | 0.06206      | 93.78         | 0.0174       | 0.01969     | 0.0771         | 0.5345                 | 0.01922      | 742.85  | -230179.300798 |
| IOTAUSDT     | 0.00136       | 0.001861    | 0.06924      | 71.88         | 0.007553     | 0.01165     | 0.003383       | 0.8231                 | 0.009032     | 1227.66 | -230179.30136  |
| KAVAUSDT     | 0.001597      | 0.001829    | 0.06332      | 59.75         | 0.01535      | 0.01826     | 0.05766        | 0.6867                 | 0.01436      | 1060.7  | -230179.301597 |
| ICXUSDT      | 0.001817      | 0.001819    | 0.07         | 61.57         | 0.016        | 0.01579     | 0.05348        | 0.7213                 | 0.0119       | 1011.71 | -230179.301817 |
| ALPHAUSDT    | 0.001704      | 0.0018      | 0.06408      | 51.82         | 0.01585      | 0.01488     | 0.02135        | 0.7822                 | 0.00946      | 942.71  | -230179.301704 |
| ATOMUSDT     | 0.0009516     | 0.001767    | 0.05898      | 28.38         | 0.009577     | 0.01245     | 0.03682        | 0.7775                 | 0.01253      | 1232.49 | -230179.300952 |
| HOTUSDT      | 0.001426      | 0.001754    | 0.0695       | 59.02         | 0.01139      | 0.01334     | 0.05238        | 0.8617                 | 0.01058      | 815.71  | -230179.301426 |
| MTLUSDT      | 0.00206       | 0.001751    | 0.06976      | 49.65         | 0.01374      | 0.01951     | 0.02166        | 0.6693                 | 0.01933      | 814.71  | -230179.30206  |
| HFTUSDT      | 0.002278      | 0.001747    | 0.06479      | 36.12         | 0.008872     | 0.008353    | 0.02146        | 0.9752                 | 0.002403     | 78.5    | -230179.302278 |
| ZENUSDT      | 0.001745      | 0.001738    | 0.06997      | 61.62         | 0.01585      | 0.01536     | 0.01883        | 0.8211                 | 0.008833     | 941.71  | -230179.301745 |
| FTMUSDT      | 0.001078      | 0.001735    | 0.05338      | 55.02         | 0.0163       | 0.01758     | 0.01884        | 0.762                  | 0.01326      | 1002.71 | -230179.301078 |
| KNCUSDT      | 0.001362      | 0.001718    | 0.06917      | 47.72         | 0.01679      | 0.01645     | 0.07484        | 0.7806                 | 0.01378      | 1096.63 | -230179.301362 |
| SFPUSDT      | 0.001991      | 0.001714    | 0.06999      | 83.73         | 0.01373      | 0.01865     | 0.01328        | 0.6293                 | 0.01155      | 849.71  | -230179.301991 |
| EOSUSDT      | 0.001219      | 0.001688    | 0.06913      | 75.95         | 0.009531     | 0.012       | 0.04171        | 0.7339                 | 0.009783     | 1262.66 | -230179.301219 |
| LEVERUSDT    | 0.002168      | 0.001688    | 0.02425      | 45.3          | 0.005944     | 0.004684    | 0.04323        | 0.9757                 | 0.001804     | 85.49   | -230179.302168 |
| YFIUSDT      | 0.001688      | 0.001675    | 0.06953      | 71.9          | 0.01388      | 0.01816     | 0.01014        | 0.7579                 | 0.01283      | 1026.71 | -230179.301688 |
| LUNA2USDT    | 0.001454      | 0.001672    | 0.05539      | 37.63         | 0.01153      | 0.01021     | 0.0339         | 0.9351                 | 0.003539     | 286.87  | -230179.301454 |
| DARUSDT      | 0.001555      | 0.001629    | 0.05518      | 43.65         | 0.007114     | 0.008       | 0.01395        | 0.8819                 | 0.005698     | 420.85  | -230179.301555 |
| BELUSDT      | 0.001624      | 0.001619    | 0.06824      | 63.52         | 0.01816      | 0.01921     | 0.0536         | 0.6693                 | 0.01434      | 947.71  | -230179.301624 |
| ASTRUSDT     | 0.001976      | 0.001613    | 0.0618       | 49.37         | 0.00857      | 0.008976    | 0.0008384      | 0.9698                 | 0.002947     | 129.89  | -230179.301976 |
| NEOUSDT      | 0.001421      | 0.00161     | 0.069        | 83.87         | 0.0119       | 0.01196     | 0.04017        | 0.8549                 | 0.00966      | 1222.63 | -230179.301421 |
| HIGHUSDT     | 0.002186      | 0.00159     | 0.06187      | 34.82         | 0.01729      | 0.01547     | 0.05043        | 0.8813                 | 0.01123      | 136.89  | -230179.302186 |
| ENSUSDT      | 0.001426      | 0.001579    | 0.06758      | 65.37         | 0.01159      | 0.01506     | 0.01214        | 0.8404                 | 0.01165      | 570.85  | -230179.301426 |
| PERPUSDT     | 0.001493      | 0.001564    | 0.06844      | 58.4          | 0.008244     | 0.007154    | 0.006963       | 0.9712                 | 0.002715     | 109.5   | -230179.301493 |
| BATUSDT      | 0.001486      | 0.001557    | 0.06919      | 59.77         | 0.01522      | 0.0138      | 0.01778        | 0.8877                 | 0.006154     | 1226.66 | -230179.301486 |
| SNXUSDT      | 0.001644      | 0.001548    | 0.0696       | 58.23         | 0.01563      | 0.01942     | 0.008327       | 0.7404                 | 0.01428      | 1043.7  | -230179.301644 |
| XTZUSDT      | 0.001031      | 0.001543    | 0.05983      | 39.37         | 0.009613     | 0.01159     | 0.02354        | 0.836                  | 0.009708     | 1233.66 | -230179.301031 |
| CKBUSDT      | 0.001654      | 0.001541    | 0.04833      | 35.25         | 0.007006     | 0.006634    | 0.008647       | 0.9785                 | 0.001688     | 115.5   | -230179.301654 |
| ROSEUSDT     | 0.001203      | 0.001531    | 0.06919      | 67.47         | 0.0127       | 0.01526     | 0.03317        | 0.8524                 | 0.01244      | 539.85  | -230179.301203 |
| COTIUSDT     | 0.001439      | 0.00153     | 0.06974      | 43.3          | 0.01539      | 0.01536     | 0.03351        | 0.8592                 | 0.008683     | 835.71  | -230179.301439 |
| UNIUSDT      | 0.001468      | 0.001526    | 0.06866      | 52.77         | 0.009032     | 0.01044     | 0.01185        | 0.8642                 | 0.007299     | 1008.71 | -230179.301468 |
| JASMYUSDT    | 0.001656      | 0.001525    | 0.04404      | 80.63         | 0.01183      | 0.01313     | 0.005272       | 0.9029                 | 0.005329     | 429.85  | -230179.301656 |
| SANDUSDT     | 0.001703      | 0.001516    | 0.07         | 46.97         | 0.01249      | 0.01822     | 0.02636        | 0.775                  | 0.01488      | 879.71  | -230179.301703 |
| CTKUSDT      | 0.002286      | 0.001506    | 0.07         | 56.82         | 0.0162       | 0.01849     | 0.008357       | 0.8329                 | 0.005173     | 946.71  | -230179.302286 |
| ONEUSDT      | 0.001338      | 0.001496    | 0.06996      | 47.85         | 0.01503      | 0.01737     | 0.03389        | 0.7775                 | 0.01359      | 827.71  | -230179.301338 |
| COMPUSDT     | 0.001966      | 0.001491    | 0.0698       | 57.92         | 0.01788      | 0.01961     | 0.0432         | 0.7101                 | 0.01358      | 1088.62 | -230179.301966 |
| MANAUSDT     | 0.001292      | 0.00149     | 0.06427      | 38.9          | 0.008142     | 0.00974     | 0.007167       | 0.8653                 | 0.007102     | 830.71  | -230179.301292 |
| PHBUSDT      | 0.001823      | 0.001488    | 0.03242      | 81.9          | 0.01261      | 0.01222     | 0.004538       | 0.9676                 | 0.002453     | 127.39  | -230179.301823 |
| FETUSDT      | 0.001505      | 0.001456    | 0.02513      | 42.85         | 0.008099     | 0.008034    | 0.002192       | 0.9835                 | 0.001201     | 157.89  | -230179.301505 |
| PEOPLEUSDT   | 0.001331      | 0.001452    | 0.05763      | 33.25         | 0.01576      | 0.01981     | 0.06761        | 0.7047                 | 0.01337      | 546.83  | -230179.301331 |
| DYDXUSDT     | 0.001296      | 0.001449    | 0.06226      | 49.53         | 0.01134      | 0.01905     | 0.04859        | 0.7644                 | 0.01662      | 651.85  | -230179.301296 |
| DOTUSDT      | 0.001326      | 0.001448    | 0.06938      | 41.42         | 0.008792     | 0.0108      | 0.02435        | 0.8551                 | 0.008295     | 1035.71 | -230179.301326 |
| LRCUSDT      | 0.001191      | 0.001438    | 0.0647       | 51.57         | 0.01747      | 0.01912     | 0.08884        | 0.7191                 | 0.01259      | 977.7   | -230179.301191 |
| OMGUSDT      | 0.001317      | 0.001431    | 0.06986      | 25.97         | 0.01679      | 0.01808     | 0.0778         | 0.8413                 | 0.01109      | 1086.62 | -230179.301317 |
| MINAUSDT     | 0.001897      | 0.001429    | 0.04828      | 76.65         | 0.01258      | 0.01239     | 0.01797        | 0.9729                 | 0.002098     | 136.54  | -230179.301897 |
| XVSUSDT      | 0.001662      | 0.001429    | 0.05372      | 85.55         | 0.00886      | 0.007174    | 0.04187        | 0.9709                 | 0.00272      | 71.89   | -230179.301662 |
| DOGEUSDT     | 0.001168      | 0.001411    | 0.0556       | 77.42         | 0.01062      | 0.01789     | 0.0504         | 0.6786                 | 0.01517      | 1078.62 | -230179.301168 |
| BNXUSDT      | 0.001918      | 0.00141     | 0.0528       | 70.57         | 0.01057      | 0.009738    | 0.02982        | 0.9768                 | 0.002227     | 121.38  | -230179.301918 |
| HOOKUSDT     | 0.001343      | 0.001407    | 0.06551      | 47.75         | 0.01751      | 0.017       | 0.01933        | 0.8823                 | 0.01032      | 151.87  | -230179.301343 |
| 1INCHUSDT    | 0.001397      | 0.001406    | 0.06915      | 50.55         | 0.01478      | 0.01465     | 0.03008        | 0.8196                 | 0.009187     | 910.58  | -230179.301397 |
| QTUMUSDT     | 0.001399      | 0.001405    | 0.06881      | 47.57         | 0.0101       | 0.01256     | 0.01133        | 0.7914                 | 0.009689     | 1219.66 | -230179.301399 |
| DENTUSDT     | 0.001436      | 0.001404    | 0.06998      | 26.18         | 0.01484      | 0.01893     | 0.03644        | 0.7273                 | 0.01789      | 821.83  | -230179.301436 |
| DGBUSDT      | 0.001349      | 0.001398    | 0.06903      | 46.52         | 0.01158      | 0.01153     | 0.05452        | 0.7954                 | 0.007999     | 793.85  | -230179.301349 |
| STORJUSDT    | 0.00152       | 0.001373    | 0.06806      | 39.62         | 0.01745      | 0.01847     | 0.03743        | 0.7686                 | 0.009649     | 1010.7  | -230179.30152  |
| SSVUSDT      | 0.001983      | 0.001371    | 0.05384      | 78.33         | 0.01464      | 0.01309     | 0.01829        | 0.9409                 | 0.004526     | 119.5   | -230179.301983 |
| MATICUSDT    | 0.001274      | 0.00137     | 0.0676       | 40.67         | 0.01337      | 0.01695     | 0.03046        | 0.8069                 | 0.01251      | 974.71  | -230179.301274 |
| IOSTUSDT     | 0.001436      | 0.001369    | 0.06997      | 75.73         | 0.01416      | 0.01627     | 0.01018        | 0.8196                 | 0.008241     | 1218.66 | -230179.301436 |
| IDUSDT       | 0.001278      | 0.001355    | 0.02064      | 36.48         | 0.007976     | 0.007743    | 0.00189        | 0.9838                 | 0.001399     | 92.39   | -230179.301278 |
| FXSUSDT      | 0.001563      | 0.001343    | 0.06767      | 52.35         | 0.01593      | 0.01441     | 0.01725        | 0.9608                 | 0.004175     | 154.87  | -230179.301563 |
| LINAUSDT     | 0.001867      | 0.001325    | 0.03525      | 69.47         | 0.01414      | 0.02        | 0.04385        | 0.6702                 | 0.01666      | 826.71  | -230179.301867 |
| JOEUSDT      | 0.001254      | 0.00132     | 0.06531      | 46.95         | 0.01544      | 0.01227     | 0.06114        | 0.9607                 | 0.004322     | 86.49   | -230179.301254 |
| SOLUSDT      | 0.001105      | 0.00132     | 0.04399      | 39.62         | 0.01533      | 0.01496     | 0.02616        | 0.8942                 | 0.005086     | 1012.71 | -230179.301105 |
| ATAUSDT      | 0.001162      | 0.001301    | 0.06915      | 46.7          | 0.01377      | 0.01245     | 0.0284         | 0.9025                 | 0.005414     | 661.85  | -230179.301162 |
| TLMUSDT      | 0.001955      | 0.001293    | 0.0428       | 37.87         | 0.006797     | 0.00623     | 0.008156       | 0.992                  | 0.000881     | 85.48   | -230179.301955 |
| TOMOUSDT     | 0.002048      | 0.001277    | 0.06593      | 63.28         | 0.02         | 0.01931     | 0.08699        | 0.7744                 | 0.01095      | 984.71  | -230179.302048 |
| BAKEUSDT     | 0.001257      | 0.001269    | 0.05878      | 53.87         | 0.01636      | 0.01978     | 0.0683         | 0.6134                 | 0.01748      | 765.71  | -230179.301257 |
| GMXUSDT      | 0.002271      | 0.001265    | 0.06087      | 46.77         | 0.00979      | 0.008968    | 0.04522        | 0.9697                 | 0.002666     | 126.39  | -230179.302271 |
| ZECUSDT      | 0.001339      | 0.001261    | 0.06944      | 54.78         | 0.01234      | 0.01635     | 0.02875        | 0.6641                 | 0.01387      | 1234.66 | -230179.301339 |
| UNFIUSDT     | 0.001297      | 0.001258    | 0.06816      | 50.8          | 0.01459      | 0.01939     | 0.03659        | 0.7555                 | 0.0113       | 854.71  | -230179.301297 |
| DASHUSDT     | 0.001237      | 0.001255    | 0.06902      | 54.02         | 0.0117       | 0.01363     | 0.01925        | 0.7046                 | 0.01023      | 1235.66 | -230179.301237 |
| IMXUSDT      | 0.00128       | 0.001254    | 0.05543      | 43.78         | 0.01808      | 0.01994     | 0.01621        | 0.8882                 | 0.007597     | 497.85  | -230179.30128  |
| ARPAUSDT     | 0.001368      | 0.001253    | 0.06306      | 56.63         | 0.01078      | 0.01181     | 0.02172        | 0.8668                 | 0.007346     | 612.85  | -230179.301368 |
| EGLDUSDT     | 0.001064      | 0.001239    | 0.06633      | 44.17         | 0.009505     | 0.01395     | 0.04731        | 0.8075                 | 0.0105       | 1012.71 | -230179.301064 |
| API3USDT     | 0.001319      | 0.001235    | 0.06571      | 91.43         | 0.01438      | 0.01891     | 0.01506        | 0.7492                 | 0.01271      | 486.85  | -230179.301319 |
| DUSKUSDT     | 0.001178      | 0.001225    | 0.06517      | 53.47         | 0.01309      | 0.01555     | 0.01387        | 0.822                  | 0.009203     | 532.85  | -230179.301178 |
| KSMUSDT      | 0.0013        | 0.001217    | 0.06936      | 73.4          | 0.01686      | 0.0174      | 0.04697        | 0.8671                 | 0.01034      | 982.71  | -230179.3013   |
| INJUSDT      | 0.00106       | 0.001213    | 0.03589      | 40.58         | 0.01109      | 0.01014     | 0.03367        | 0.938                  | 0.004573     | 310.88  | -230179.30106  |
| THETAUSDT    | 0.001207      | 0.0012      | 0.06741      | 69.45         | 0.01502      | 0.018       | 0.02937        | 0.8035                 | 0.01272      | 1122.66 | -230179.301207 |
| CELOUSDT     | 0.001274      | 0.001191    | 0.05445      | 22.87         | 0.01283      | 0.01171     | 0.03584        | 0.8768                 | 0.005031     | 634.85  | -230179.301274 |
| XMRUSDT      | 0.0006669     | 0.001191    | 0.06998      | 63.8          | 0.009652     | 0.01462     | 0.03481        | 0.8197                 | 0.01288      | 1236.66 | -230179.300667 |
| BALUSDT      | 0.001044      | 0.00118     | 0.06946      | 86.28         | 0.01782      | 0.01968     | 0.04851        | 0.8167                 | 0.01194      | 1025.71 | -230179.301044 |
| VETUSDT      | 0.0009879     | 0.001172    | 0.06195      | 78.72         | 0.01464      | 0.01915     | 0.05921        | 0.7218                 | 0.01613      | 1225.66 | -230179.300988 |
| SXPUSDT      | 0.001283      | 0.00117     | 0.05169      | 70.47         | 0.01996      | 0.01916     | 0.07461        | 0.8442                 | 0.007609     | 1067.62 | -230179.301283 |
| LINKUSDT     | 0.001059      | 0.001158    | 0.06973      | 63.9          | 0.01432      | 0.01383     | 0.02567        | 0.8315                 | 0.008566     | 1253.66 | -230179.301059 |
| GALAUSDT     | 0.0001698     | 0.001156    | 0.3121       | 46.77         | 0.1251       | 0.1886      | 0.2457         | -0.6146                | 0.361        | 643.85  | 4260666.66911  |
| BANDUSDT     | 0.001164      | 0.001141    | 0.06575      | 48.7          | 0.01551      | 0.0177      | 0.02633        | 0.8098                 | 0.01248      | 1059.71 | -230179.301164 |
