+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| BELUSDT      | 0.0008623     | 0.001096    | 0.0476       | 91.62         | 0.01397      | 0.01827     | 0.07547        | 0.5797                 | 0.01691      | 935.67  | -230179.250862 |
| RNDRUSDT     | 0.001046      | 0.001082    | 0.0276       | 65.98         | 0.01738      | 0.01684     | 0.002377       | 0.9254                 | 0.005635     | 133.88  | -230179.251046 |
| QTUMUSDT     | 0.0007646     | 0.00108     | 0.03856      | 70.5          | 0.01266      | 0.01658     | 0.07795        | 0.6923                 | 0.01486      | 1212.62 | -230179.250765 |
| EGLDUSDT     | 0.0005354     | 0.001048    | 0.03759      | 90.83         | 0.01394      | 0.01157     | 0.02729        | 0.8921                 | 0.005325     | 1004.67 | -230179.250535 |
| BAKEUSDT     | 0.0005493     | 0.001029    | 0.04995      | 72.5          | 0.0162       | 0.01312     | 0.07795        | 0.8593                 | 0.01008      | 757.67  | -230179.250549 |
| ARPAUSDT     | 0.001547      | 0.001014    | 0.01471      | 68.6          | 0.009907     | 0.008753    | 0.01235        | 0.8868                 | 0.00411      | 600.83  | -230179.251547 |
| ETCUSDT      | 0.0005312     | 0.001006    | 0.02055      | 88.85         | 0.01055      | 0.00949     | 0.01575        | 0.8457                 | 0.004907     | 1246.62 | -230179.250531 |
| DOTUSDT      | 0.0004374     | 0.001006    | 0.05174      | 66.33         | 0.01112      | 0.008796    | 0.03732        | 0.9168                 | 0.0046       | 1023.67 | -230179.250437 |
| DASHUSDT     | 0.0006091     | 0.0009925   | 0.04798      | 76.55         | 0.01243      | 0.01109     | 0.0491         | 0.8752                 | 0.007239     | 1227.62 | -230179.250609 |
| AAVEUSDT     | 0.0003938     | 0.0009287   | 0.02608      | 93.57         | 0.01459      | 0.01188     | 0.06106        | 0.8894                 | 0.004824     | 968.67  | -230179.250394 |
| LTCUSDT      | 0.0007287     | 0.0009247   | 0.0534       | 87.63         | 0.01437      | 0.01354     | 0.07988        | 0.8593                 | 0.009744     | 1253.62 | -230179.250729 |
| CVXUSDT      | 0.0002586     | 0.0009194   | 0.06311      | 70.75         | 0.00948      | 0.01026     | 0.09848        | 0.884                  | 0.008389     | 262.46  | -230179.250259 |
| SFPUSDT      | 0.0005496     | 0.0009145   | 0.07867      | 110.0         | 0.02181      | 0.0215      | 0.4544         | 0.825                  | 0.0118       | 842.67  | -193318.16709  |
| OMGUSDT      | 0.0005724     | 0.0009072   | 0.01909      | 65.67         | 0.01174      | 0.009034    | 0.05593        | 0.9072                 | 0.002605     | 1079.58 | -230179.250572 |
| TRBUSDT      | 0.0005692     | 0.000894    | 0.02775      | 86.2          | 0.01946      | 0.01833     | 0.0            | 0.8696                 | 0.00673      | 1016.67 | -230179.250569 |
| BATUSDT      | 0.0005713     | 0.0008862   | 0.04512      | 94.28         | 0.01389      | 0.01135     | 0.06917        | 0.8813                 | 0.006184     | 1214.62 | -230179.250571 |
| FOOTBALLUSDT | 0.0004        | 0.0008859   | 0.03468      | 65.13         | 0.006134     | 0.008757    | 0.06826        | 0.9178                 | 0.006931     | 286.83  | -230179.2504   |
| TLMUSDT      | 0.0006477     | 0.0008443   | 0.03722      | 34.88         | 0.005725     | 0.004998    | 0.0            | 0.9901                 | 0.001056     | 78.46   | -230179.250648 |
| COMPUSDT     | 0.0004753     | 0.0008438   | 0.02311      | 88.17         | 0.01442      | 0.01227     | 0.09096        | 0.8989                 | 0.003935     | 1076.58 | -230179.250475 |
| API3USDT     | 0.0003515     | 0.0008277   | 0.03838      | 65.4          | 0.01186      | 0.01219     | 0.08952        | 0.8535                 | 0.008263     | 474.83  | -230179.250352 |
| LINAUSDT     | 0.00132       | 0.0008251   | 0.02723      | 86.15         | 0.01593      | 0.01907     | 0.05354        | 0.767                  | 0.009686     | 814.67  | -230179.25132  |
| OPUSDT       | 0.000308      | 0.0008149   | 0.01241      | 57.77         | 0.007749     | 0.009606    | 0.0154         | 0.8828                 | 0.005391     | 380.38  | -230179.250308 |
| BANDUSDT     | 0.0005832     | 0.000809    | 0.01791      | 87.32         | 0.0166       | 0.01462     | 0.02865        | 0.8759                 | 0.003381     | 1047.67 | -230179.250583 |
| CTSIUSDT     | 0.00102       | 0.000805    | 0.02355      | 82.08         | 0.01197      | 0.009398    | 0.08855        | 0.9033                 | 0.004137     | 593.83  | -230179.25102  |
| SNXUSDT      | 0.0005997     | 0.0007847   | 0.03506      | 84.92         | 0.01801      | 0.01784     | 0.08676        | 0.6952                 | 0.01187      | 1035.67 | -230179.2506   |
| DENTUSDT     | 0.0003789     | 0.0007296   | 0.02396      | 89.98         | 0.01641      | 0.01566     | 0.03822        | 0.8989                 | 0.004388     | 809.79  | -230179.250379 |
| RVNUSDT      | 0.0004075     | 0.0007228   | 0.02624      | 67.55         | 0.01198      | 0.01159     | 0.08108        | 0.8285                 | 0.006018     | 843.67  | -230179.250408 |
| MATICUSDT    | 0.0002826     | 0.0007112   | 0.02587      | 94.52         | 0.01621      | 0.01245     | 0.03831        | 0.8591                 | 0.004929     | 967.67  | -230179.250283 |
| AXSUSDT      | 0.0003277     | 0.0007009   | 0.01513      | 102.4         | 0.01431      | 0.01542     | 0.07685        | 0.6031                 | 0.01119      | 933.67  | -229539.250328 |
| BCHUSDT      | 0.0003596     | 0.0006882   | 0.03295      | 89.35         | 0.01046      | 0.009138    | 0.06423        | 0.8946                 | 0.005344     | 1257.96 | -230179.25036  |
| STORJUSDT    | 0.0003393     | 0.0006853   | 0.0285       | 95.67         | 0.01664      | 0.01816     | 0.01769        | 0.6948                 | 0.01133      | 1003.67 | -230179.250339 |
| ARBUSDT      | 0.0004676     | 0.0006849   | 0.03777      | 48.5          | 0.01163      | 0.01033     | 0.00547        | 0.9522                 | 0.004103     | 80.33   | -230179.250468 |
| FILUSDT      | 0.0004563     | 0.0006696   | 0.01234      | 80.4          | 0.007638     | 0.006123    | 0.009502       | 0.942                  | 0.001534     | 968.71  | -230179.250456 |
| DYDXUSDT     | 0.00039       | 0.0006217   | 0.02183      | 85.62         | 0.01654      | 0.0187      | 0.07738        | 0.7689                 | 0.01082      | 644.83  | -230179.25039  |
| LRCUSDT      | 0.000313      | 0.0006033   | 0.02647      | 94.73         | 0.01964      | 0.01968     | 0.01292        | 0.8328                 | 0.007716     | 970.67  | -230179.250313 |
| C98USDT      | 0.0003928     | 0.0006006   | 0.0401       | 86.68         | 0.0177       | 0.01489     | 0.1007         | 0.8774                 | 0.007114     | 656.83  | -230105.810188 |
| TRXUSDT      | 0.0003038     | 0.0006005   | 0.04801      | 92.88         | 0.01121      | 0.009978    | 0.07201        | 0.8742                 | 0.005864     | 1248.62 | -230179.250304 |
| ROSEUSDT     | 0.0003477     | 0.0005892   | 0.01934      | 75.85         | 0.01083      | 0.01126     | 0.08187        | 0.8558                 | 0.006985     | 532.83  | -230179.250348 |
| ICXUSDT      | 0.000467      | 0.0005713   | 0.03827      | 69.13         | 0.01722      | 0.01959     | 0.08304        | 0.7633                 | 0.01181      | 1003.67 | -230179.250467 |
| 1000SHIBUSDT | 0.0002265     | 0.0005689   | 0.01458      | 111.8         | 0.01424      | 0.01405     | 0.0            | 0.9263                 | 0.002984     | 762.25  | -228600.916893 |
| QNTUSDT      | 0.0004894     | 0.0005513   | 0.02155      | 61.37         | 0.01093      | 0.00892     | 0.01373        | 0.956                  | 0.002184     | 239.88  | -230179.250489 |
| IOTXUSDT     | 0.0002673     | 0.0005456   | 0.03585      | 104.1         | 0.01604      | 0.01996     | 0.06447        | 0.5389                 | 0.01575      | 673.83  | -229365.916934 |
| BALUSDT      | 0.000392      | 0.0005422   | 0.02273      | 95.93         | 0.01787      | 0.01492     | 0.008619       | 0.955                  | 0.002695     | 1013.67 | -230179.250392 |
| RUNEUSDT     | 0.0001711     | 0.0005301   | 0.02023      | 85.63         | 0.01716      | 0.01096     | 6.735e-05      | 0.9456                 | 0.00193      | 1015.67 | -230179.250171 |
| ARUSDT       | 0.0002599     | 0.0005171   | 0.03196      | 75.23         | 0.01659      | 0.0174      | 0.05571        | 0.8203                 | 0.008573     | 621.83  | -230179.25026  |
| AUDIOUSDT    | 0.0003315     | 0.0004911   | 0.0209       | 109.6         | 0.0186       | 0.01671     | 0.0002082      | 0.8852                 | 0.004426     | 661.83  | -228819.250331 |
| ETHUSDT      | 0.0002695     | 0.0004854   | 0.0307       | 93.85         | 0.01129      | 0.009344    | 0.0546         | 0.908                  | 0.004077     | 1261.96 | -230179.25027  |
| MTLUSDT      | 0.0003731     | 0.0004821   | 0.0249       | 93.08         | 0.017        | 0.01913     | 0.0            | 0.8237                 | 0.009265     | 802.67  | -230179.250373 |
| IMXUSDT      | 0.0002564     | 0.000475    | 0.01417      | 89.35         | 0.01514      | 0.01026     | 0.0001167      | 0.9614                 | 0.001541     | 490.83  | -230179.250256 |
| MKRUSDT      | 0.0003342     | 0.0004407   | 0.03091      | 91.0          | 0.0165       | 0.01878     | 0.05927        | 0.6467                 | 0.01143      | 1035.67 | -230179.250334 |
| BTCUSDT      | 0.0002375     | 0.0003991   | 0.04374      | 173.4         | 0.01372      | 0.008655    | 0.06624        | 0.9099                 | 0.004271     | 1257.96 | -222435.916904 |
| LPTUSDT      | 0.0001891     | 0.0003372   | 0.0179       | 87.4          | 0.01723      | 0.01655     | 0.0            | 0.9472                 | 0.00311      | 578.83  | -230179.250189 |
| BNBUSDT      | 0.0001255     | 0.000271    | 0.02424      | 86.58         | 0.01186      | 0.008653    | 0.0            | 0.9412                 | 0.003003     | 1221.62 | -230179.250126 |
| SXPUSDT      | 0.0001376     | 0.0002662   | 0.01604      | 89.08         | 0.02016      | 0.01663     | 0.02839        | 0.9203                 | 0.003593     | 1057.58 | -230179.093485 |
| KLAYUSDT     | 0.0002239     | 0.0002453   | 0.01488      | 96.68         | 0.01137      | 0.008762    | 0.13           | 0.893                  | 0.003542     | 612.83  | -227113.309043 |
| BLUEBIRDUSDT | 0.000109      | 0.0002226   | 0.05223      | 100.8         | 0.01262      | 0.01281     | 0.07815        | 0.9232                 | 0.007221     | 221.46  | -229700.916776 |
| BTCDOMUSDT   | 3.188e-05     | 5.495e-05   | 0.01897      | 194.2         | 0.01126      | 0.007921    | 0.0            | 0.9911                 | 0.0006321    | 720.83  | -220359.250032 |
| MASKUSDT     | -0.0003687    | 4.485e-06   | 0.08791      | 116.5         | 0.02216      | 0.02384     | 0.9662         | 0.7975                 | 0.01417      | 658.83  | -141470.336975 |
| USDCUSDT     | 9.206e-08     | 9.206e-07   | 0.01817      | 2.567         | 0.01202      | 0.001192    | 0.0            | 0.9997                 | 2.815e-05    | 96.25   | -230179.25     |
| GMTUSDT      | 0.0006268     | -0.0003775  | 0.05887      | 110.6         | 0.009589     | 0.006971    | 1.027          | 0.9461                 | 0.002966     | 458.79  | -135989.472375 |
| GALAUSDT     | -0.0002281    | -0.0009809  | 0.06097      | 107.3         | 0.01006      | 0.007273    | 1.148          | 0.9255                 | 0.003474     | 636.83  | -124238.127476 |
| UNFIUSDT     | -0.005266     | -0.01617    | 0.05599      | 66.82         | 0.01751      | 0.01815     | 0.9822         | 0.7165                 | 0.01261      | 847.67  | -141957.809999 |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+

