,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pbr
1032,1798519,1621625720000.0,0.0,-0.004734258,127.58093220600003,125.47525220600002,0.093,254.53,0.199,265.09130653266334,long_primary_rentry,0.4134878863780482
1033,1804301,1621631502000.0,0.0,-0.008329974,127.57260223200002,121.52580223200003,0.177,235.31,0.376,251.07191489361702,long_primary_rentry,0.739994625400219
1034,1805693,1621632894000.0,0.05289851063829758,-0.002671942,127.62282880063832,127.99689029000001,-0.053,252.07,0.323,251.07191489361702,long_nclose,0.6354366947728453
1035,1805694,1621632895000.0,0.06349851063829848,-0.002674062,127.68365324927662,128.02063622800003,-0.053,252.27,0.27,251.07191489361702,long_nclose,0.5309169599724047
1036,1805695,1621632896000.0,0.07549659574468086,-0.002726676,127.7564231690213,128.06488955200004,-0.054,252.47,0.216,251.07191489361702,long_nclose,0.42449164019935925
1037,1805701,1621632902000.0,0.08629659574468025,-0.0027288359999999997,127.83999092876599,128.12480071600004,-0.054,252.67,0.162,251.07191489361702,long_nclose,0.3181606156044693
1038,1805718,1621632919000.0,0.09709659574468117,-0.0027309960000000003,127.93435652851066,128.14042972000001,-0.054,252.87,0.108,251.07191489361702,long_nclose,0.21195062486962044
1039,1805719,1621632920000.0,0.10735659574468104,-0.002733048,128.03898007625534,128.159296672,-0.054,253.06,0.054,251.07191489361702,long_nclose,0.10588871760912762
1040,1805719,1621632920000.0,0.11815659574468043,-0.002735208,128.15440146400002,128.15440146400002,-0.054,253.26,0.0,251.07191489361702,long_nclose,0.0
1041,1805741,1621632942000.0,0.0,-0.001842912,128.15255855200002,128.147878552,0.036,255.96,0.036,255.96,long_ientry,0.07190305136405871
1042,1806292,1621633493000.0,0.03672000000000036,-0.001850256,128.187428296,128.187428296,-0.036,256.98,0.0,255.96,long_nclose,0.0
1043,1806301,1621633502000.0,0.0,-0.0018514799999999997,128.185576816,128.178016816,0.036,257.15,0.036,257.15,long_ientry,0.07221873341716319
1044,1806853,1621634054000.0,0.037080000000001063,-0.001858896,128.22079792,128.22079792,-0.036,258.18,0.0,257.15,long_nclose,0.0
1045,1806854,1621634055000.0,0.0,-0.0018592559999999999,128.218938664,128.20849866400002,0.036,258.23,0.036,258.23,long_ientry,0.07250317384361654
1046,1806895,1621634096000.0,0.037079999999999017,-0.001866672,128.254151992,128.254151992,-0.036,259.26,0.0,258.23,long_nclose,0.0
1047,1806901,1621634102000.0,0.0,-0.0018693359999999999,128.252282656,128.244002656,0.036,259.63,0.036,259.63,long_ientry,0.07287729938553834
1048,1807681,1621634882000.0,0.0,-0.0018456339999999999,128.250437022,127.87886702200001,0.037,249.41,0.073,254.45,long_primary_rentry,0.14483264487288788
1049,1809196,1621636397000.0,0.020400000000000206,-0.00102188,128.269815142,128.327055142,-0.02,255.47,0.053,254.45,long_nclose,0.10513658248490187
1050,1809197,1621636398000.0,0.06465999999999994,-0.002710102,128.33176504,128.33176504,-0.053,255.67,0.0,254.45,long_nclose,0.0
1051,1809215,1621636416000.0,0.0,-0.001853136,128.329911904,128.326671904,0.036,257.38,0.036,257.38,long_ientry,0.07220202883744979
1052,1809291,1621636492000.0,0.037080000000001063,-0.0018605520000000003,128.365131352,128.365131352,-0.036,258.41,0.0,257.38,long_nclose,0.0
1053,1809294,1621636495000.0,0.0,-0.001861632,128.36326972,128.35894972,0.036,258.56,0.036,258.56,long_ientry,0.07251420145579009
1054,1815396,1621642597000.0,0.0,-0.001887688,128.361382032,127.98306203199999,0.038,248.38,0.074,253.33243243243243,long_primary_rentry,0.1460454827085497
1055,1816328,1621643529000.0,0.020151351351351536,-0.0010173600000000001,128.38051602335133,128.43816467199997,-0.02,254.34,0.054,253.33243243243243,long_nclose,0.10655784674415145
1056,1816330,1621643531000.0,0.06520864864864853,-0.002749032,128.44297564,128.44297564,-0.054,254.54,0.0,253.33243243243243,long_nclose,0.0
1057,1816332,1621643533000.0,0.0,-0.00188404,128.4410916,128.44035159999999,0.037,254.6,0.037,254.6,long_ientry,0.07334257193435438
1058,1816988,1621644189000.0,0.03774000000000038,-0.0018915879999999998,128.476940012,128.476940012,-0.037,255.62,0.0,254.6,long_nclose,0.0
1059,1816989,1621644190000.0,0.0,-0.0018405359999999998,128.475099476,128.46753947599998,0.036,255.63,0.036,255.63,long_ientry,0.07163006713000539
1060,1817140,1621644341000.0,0.03671999999999934,-0.0018478799999999997,128.50997159599999,128.50997159599999,-0.036,256.65,0.0,255.63,long_nclose,0.0
1061,1817146,1621644347000.0,0.0,-0.001851624,128.50811997199997,128.498039972,0.036,257.17,0.036,257.17,long_ientry,0.07204307402533947
1062,1817254,1621644455000.0,0.037079999999999017,-0.00185904,128.54334093199998,128.54334093199998,-0.036,258.2,0.0,257.17,long_nclose,0.0
1063,1817258,1621644459000.0,0.0,-0.0018608399999999997,128.54148009199997,128.53896009199997,0.036,258.45,0.036,258.45,long_ientry,0.07238286032913871
1064,1817361,1621644562000.0,0.037080000000001063,-0.001868256,128.57669183599998,128.57669183599998,-0.036,259.48,0.0,258.45,long_nclose,0.0
1065,1817362,1621644563000.0,0.0,-0.001869768,128.57482206799997,128.57446206799997,0.036,259.69,0.036,259.69,long_ientry,0.07271128086847077
1066,1817472,1621644673000.0,0.03744000000000074,-0.0018772559999999999,128.61038481199998,128.61038481199998,-0.036,260.73,0.0,259.69,long_nclose,0.0
1067,1817475,1621644676000.0,0.0,-0.001877904,128.60850690799998,128.60382690799997,0.036,260.82,0.036,260.82,long_ientry,0.07300854528010955
1068,1817933,1621645134000.0,0.03744000000000074,-0.001885392,128.644061516,128.644061516,-0.036,261.86,0.0,260.82,long_nclose,0.0
1069,1817939,1621645140000.0,0.0,-0.001887192,128.642174324,128.636774324,0.036,262.11,0.036,262.11,long_ientry,0.07335043930643194
1070,1823236,1621650437000.0,0.0,-0.0018632459999999998,128.640311078,128.262951078,0.037,251.79,0.073,256.87931506849316,long_primary_rentry,0.14577226876130425
1071,1825060,1621652261000.0,0.0,-0.002156352,128.638154726,127.76920472600001,0.044,245.04,0.117,252.426923076923,long_primary_rentry,0.22958934744444578
1072,1827847,1621655048000.0,0.0,-0.004776048000000001,128.633378678,126.44328867800003,0.102,234.12,0.219,243.90041095890405,long_primary_rentry,0.41524362143754634
1073,1852824,1621680025000.0,0.030057260273974692,-0.001518194,128.66191774427398,128.86112048400003,-0.031,244.87,0.188,243.90041095890405,long_nclose,0.3563857749377798
1074,1852830,1621680031000.0,0.036257260273974336,-0.0015194339999999998,128.69665557054796,128.90697105000004,-0.031,245.07,0.157,243.90041095890405,long_nclose,0.2975397017955693
1075,1852832,1621680033000.0,0.042147260273974266,-0.001520612,128.73728221882195,128.91741043800005,-0.031,245.26,0.126,243.90041095890405,long_nclose,0.2387144675664812
1076,1852833,1621680034000.0,0.048037260273974196,-0.0015217899999999999,128.78379768909593,128.93480864800006,-0.031,245.45,0.095,243.90041095890405,long_nclose,0.17991812213080688
1077,1853097,1621680298000.0,0.053927260273974126,-0.001522968,128.8362019813699,128.96225568000003,-0.031,245.64,0.064,243.90041095890405,long_nclose,0.12115869655663287
1078,1853097,1621680298000.0,0.12413369863014123,-0.003146752,128.95718892800005,128.95718892800005,-0.064,245.84,0.0,243.90041095890405,long_nclose,0.0
1079,1853103,1621680304000.0,0.0,-0.001871652,128.95531727600005,128.95189727600004,0.038,246.27,0.038,246.27,long_ientry,0.07256978771934418
1080,1853185,1621680386000.0,0.037239999999999614,-0.0018791,128.99067817600005,128.99067817600005,-0.038,247.25,0.0,246.27,long_nclose,0.0
1081,1853190,1621680391000.0,0.0,-0.001879328,128.98879884800004,128.98575884800005,0.038,247.28,0.038,247.28,long_ientry,0.07284849602385218
1082,1853197,1621680398000.0,0.03762000000000035,-0.001886852,129.02453199600004,129.02453199600004,-0.038,248.27,0.0,247.28,long_nclose,0.0
1083,1853201,1621680402000.0,0.0,-0.0018873080000000003,129.02264468800004,129.01618468800004,0.038,248.33,0.038,248.33,long_ientry,0.07313863409651268
1084,1853222,1621680423000.0,0.037619999999999265,-0.001894832,129.05836985600004,129.05836985600004,-0.038,249.32,0.0,248.33,long_nclose,0.0
1085,1853223,1621680424000.0,0.0,-0.0018463739999999998,129.05652348200005,129.05060348200004,0.037,249.51,0.037,249.51,long_ientry,0.07153354011808322
1086,1853442,1621680643000.0,0.037,-0.001853774,129.09166970800004,129.09166970800004,-0.037,250.51,0.0,249.51,long_nclose,0.0
1087,1853448,1621680649000.0,0.0,-0.001860286,129.08980942200003,129.07759942200002,0.037,251.39,0.037,251.39,long_ientry,0.07205394478190942
1088,1857830,1621685031000.0,0.037,-0.001867686,129.12494173600004,129.12494173600004,-0.037,252.39,0.0,251.39,long_nclose,0.0
1089,1857831,1621685032000.0,0.0,-0.0018681299999999997,129.12307360600005,129.12159360600006,0.037,252.45,0.037,252.45,long_ientry,0.0723391237456259
1090,1858559,1621685760000.0,0.0,-0.0018915779999999999,129.12118202800005,128.73212202800005,0.039,242.51,0.076,247.3492105263158,long_primary_rentry,0.14558835122748115
1091,1859080,1621686281000.0,0.16421999999999842,-0.0037925520000000002,129.28160947600006,129.28160947600006,-0.076,249.51,0.0,247.3492105263158,long_nclose,0.0
1092,1859083,1621686284000.0,0.0,-0.0018466700000000001,129.27976280600006,129.26977280600008,0.037,249.55,0.037,249.55,long_ientry,0.07142146457876597
1093,1859463,1621686664000.0,0.037,-0.0018540700000000002,129.31490873600006,129.31490873600006,-0.037,250.55,0.0,249.55,long_nclose,0.0
1094,1859471,1621686672000.0,0.0,-0.0018553279999999998,129.31305340800006,129.31194340800005,0.037,250.72,0.037,250.72,long_ientry,0.0717378466869153
1095,1861883,1621689084000.0,0.037,-0.001862728,129.34819068000004,129.34819068000004,-0.037,251.72,0.0,250.72,long_nclose,0.0
1096,1861884,1621689085000.0,0.0,-0.0018629500000000002,129.34632773000004,129.34558773000003,0.037,251.75,0.037,251.75,long_ientry,0.07201402748320605
1097,1862207,1621689408000.0,0.03736999999999966,-0.0018704239999999999,129.38182730600005,129.38182730600005,-0.037,252.76,0.0,251.75,long_nclose,0.0
1098,1862210,1621689411000.0,0.0,-0.0018707200000000002,129.37995658600005,129.37255658600006,0.037,252.8,0.037,252.8,long_ientry,0.07229558771557151
1099,1863131,1621690332000.0,0.03736999999999966,-0.001878194,129.41544839200006,129.41544839200006,-0.037,253.81,0.0,252.8,long_nclose,0.0
1100,1863132,1621690333000.0,0.0,-0.0018792299999999997,129.41356916200007,129.40838916200008,0.037,253.95,0.037,253.95,long_ientry,0.0726056012583803
1101,1863252,1621690453000.0,0.037370000000000715,-0.0018867040000000001,129.44905245800007,129.44905245800007,-0.037,254.96,0.0,253.95,long_nclose,0.0
1102,1863253,1621690454000.0,0.0,-0.0018869999999999998,129.44716545800006,129.44309545800004,0.037,255.0,0.037,255.0,long_ientry,0.07288687988352471
1103,1866940,1621694141000.0,0.0,-0.001861696,129.44530376200007,129.05882376200006,0.038,244.96,0.075,249.91306666666668,long_primary_rentry,0.14479845506378528
1104,1869165,1621696366000.0,0.0,-0.002193188,129.44311057400006,128.57646057400007,0.046,238.39,0.121,245.53239669421487,long_primary_rentry,0.22951719769601575
1105,1870754,1621697955000.0,0.0205296694214876,-0.001035342,129.46260490142154,129.57236523200007,-0.021,246.51,0.1,245.53239669421487,long_nclose,0.18965507211999474
1106,1870757,1621697958000.0,0.024729669421487955,-0.0010361820000000003,129.48629838884304,129.59591905000008,-0.021,246.71,0.079,245.53239669421487,long_nclose,0.1498000914397464
1107,1870757,1621697958000.0,0.02871966942148791,-0.0010369800000000003,129.51398107826452,129.59446207000005,-0.021,246.9,0.058,245.53239669421487,long_nclose,0.10995630656785066
1108,1870759,1621697960000.0,0.0903409917355379,-0.002866244,129.60145582600006,129.60145582600006,-0.058,247.09,0.0,245.53239669421487,long_nclose,0.0
1109,1870764,1621697965000.0,0.0,-0.0018782639999999997,129.59957756200006,129.59007756200006,0.038,247.14,0.038,247.14,long_ientry,0.0724641250895067
1110,1870786,1621697987000.0,0.03762000000000035,-0.0018857879999999998,129.63531177400006,129.63531177400006,-0.038,248.13,0.0,247.14,long_nclose,0.0
1111,1870793,1621697994000.0,0.0,-0.0018974159999999999,129.63341435800007,129.62163435800008,0.038,249.66,0.038,249.66,long_ientry,0.0731839090020429
1112,1870942,1621698143000.0,0.038,-0.0019050159999999998,129.66950934200005,129.66950934200005,-0.038,250.66,0.0,249.66,long_nclose,0.0
1113,1870949,1621698150000.0,0.0,-0.0018575479999999999,129.66765179400005,129.65729179400006,0.037,251.02,0.037,251.02,long_ientry,0.0716272707302143
1114,1875310,1621702511000.0,0.0,-0.0018808920000000001,129.66577090200005,129.18849090200004,0.039,241.14,0.076,245.95,long_primary_rentry,0.14415677992712014
1115,1876732,1621703933000.0,0.0,-0.002158964,129.66361193800006,128.78315193800006,0.046,234.67,0.122,241.69688524590163,long_primary_rentry,0.22741168134433512
1116,1912611,1621739812000.0,0.02022540983606578,-0.001019172,129.68281817583613,129.80029276600007,-0.021,242.66,0.101,241.69688524590163,long_nclose,0.1882391650121053
1117,1912611,1621739812000.0,0.024215409836065734,-0.00101997,129.7060136156722,129.79906279600007,-0.021,242.85,0.08,241.69688524590163,long_nclose,0.14907366498029373
1118,1912615,1621739816000.0,0.028205409836065686,-0.001020768,129.73319825750826,129.81480202800006,-0.021,243.04,0.059,241.69688524590163,long_nclose,0.109918790417879
1119,1912616,1621739817000.0,0.09045377049180345,-0.002870114,129.82078191400007,129.82078191400007,-0.059,243.23,0.0,241.69688524590163,long_nclose,0.0
1120,1912617,1621739818000.0,0.0,-0.001898988,129.81888292600007,129.81030292600008,0.039,243.46,0.039,243.46,long_ientry,0.07313989911169046
1121,1912624,1621739825000.0,0.037829999999999954,-0.0019065540000000004,129.85480637200007,129.85480637200007,-0.039,244.43,0.0,243.46,long_nclose,0.0
1122,1912625,1621739826000.0,0.0,-0.00185782,129.85294855200007,129.85180855200008,0.038,244.45,0.038,244.45,long_ientry,0.0715355338756913
1123,1912699,1621739900000.0,0.03724000000000069,-0.001865268,129.88832328400008,129.88832328400008,-0.038,245.43,0.0,244.45,long_nclose,0.0
1124,1912703,1621739904000.0,0.0,-0.0018659520000000001,129.88645733200008,129.88303733200007,0.038,245.52,0.038,245.52,long_ientry,0.07183012141252258
1125,1913881,1621741082000.0,0.037239999999999614,-0.0018734,129.92182393200008,129.92182393200008,-0.038,246.5,0.0,245.52,long_nclose,0.0
1126,1913884,1621741085000.0,0.0,-0.001874084,129.91994984800007,129.91880984800008,0.038,246.59,0.038,246.59,long_ientry,0.07212456601902116
1127,1914846,1621742047000.0,0.037239999999999614,-0.001881532,129.95530831600007,129.95530831600007,-0.038,247.57,0.0,246.59,long_nclose,0.0
1128,1914847,1621742048000.0,0.0,-0.0018818360000000002,129.95342648000008,129.94848648000007,0.038,247.61,0.038,247.61,long_ientry,0.07240424708191961
1129,1922232,1621749433000.0,0.037619999999999265,-0.00188936,129.98915712000007,129.98915712000007,-0.038,248.6,0.0,247.61,long_nclose,0.0
1130,1922234,1621749435000.0,0.0,-0.0018895119999999999,129.98726760800008,129.98270760800008,0.038,248.62,0.038,248.62,long_ientry,0.07268065691242015
1131,1922255,1621749456000.0,0.03762000000000035,-0.001897036,130.02299057200008,130.02299057200008,-0.038,249.61,0.0,248.62,long_nclose,0.0
1132,1922266,1621749467000.0,0.0,-0.0019,130.02109057200008,130.01919057200007,0.038,250.0,0.038,250.0,long_ientry,0.07306506935303168
1133,1922704,1621749905000.0,0.038,-0.0019076000000000002,130.05718297200008,130.05718297200008,-0.038,251.0,0.0,250.0,long_nclose,0.0
1134,1922715,1621749916000.0,0.0,-0.001867982,130.05531499000008,130.04939499000008,0.037,252.43,0.037,252.43,long_ientry,0.07181490430220512
1135,1923659,1621750860000.0,0.03736999999999966,-0.001875456,130.09080953400007,130.09080953400007,-0.037,253.44,0.0,252.43,long_nclose,0.0
1136,1923660,1621750861000.0,0.0,-0.001882116,130.08892741800008,130.0781974180001,0.037,254.34,0.037,254.34,long_ientry,0.07233959251398886
1137,1923719,1621750920000.0,0.03774000000000038,-0.0018896640000000003,130.1247777540001,130.1247777540001,-0.037,255.36,0.0,254.34,long_nclose,0.0
1138,1923720,1621750921000.0,0.0,-0.0018926980000000002,130.1228850560001,130.1214050560001,0.037,255.77,0.037,255.77,long_ientry,0.07272732998447785
1139,1923777,1621750978000.0,0.03774000000000038,-0.001900246,130.15872481000008,130.15872481000008,-0.037,256.79,0.0,255.77,long_nclose,0.0
1140,1923778,1621750979000.0,0.0,-0.00190032,130.15682449000008,130.15090449000007,0.037,256.8,0.037,256.8,long_ientry,0.07300116637933192
1141,1923804,1621751005000.0,0.03810999999999899,-0.001907942,130.19302654800006,130.19302654800006,-0.037,257.83,0.0,256.8,long_nclose,0.0
1142,1923806,1621751007000.0,0.0,-0.0019081640000000002,130.19111838400005,130.18778838400004,0.037,257.86,0.037,257.86,long_ientry,0.07328318642950168
1143,1923849,1621751050000.0,0.03810999999999899,-0.001915786,130.22731259800005,130.22731259800005,-0.037,258.89,0.0,257.86,long_nclose,0.0
1144,1923860,1621751061000.0,0.0,-0.0018690479999999999,130.22544355000005,130.22436355000005,0.036,259.59,0.036,259.59,long_ientry,0.07176201320759483
1145,1924192,1621751393000.0,0.03744000000000074,-0.0018765359999999998,130.26100701400006,130.26100701400006,-0.036,260.63,0.0,259.59,long_nclose,0.0
1146,1924193,1621751394000.0,0.0,-0.001877904,130.25912911000006,130.25588911000006,0.036,260.82,0.036,260.82,long_ientry,0.07208339303474708
1147,1924258,1621751459000.0,0.0,-0.0018540700000000002,130.25727504000005,129.87003504000006,0.037,250.55,0.073,255.6146575342466,long_primary_rentry,0.14325395640489053
1148,1927117,1621754318000.0,0.0,-0.00219447,130.25508057000005,129.39362057000005,0.045,243.83,0.118,251.1205084745763,long_primary_rentry,0.2274937750629652
1149,1928990,1621756191000.0,0.0,-0.004799182,130.25028138800005,128.07979138800005,0.103,232.97,0.221,242.661221719457,long_primary_rentry,0.41173139457755326
1150,1932811,1621760012000.0,0.0,-0.008442896,130.24183849200006,124.13762849200006,0.196,215.38,0.417,229.8383932853717,long_primary_rentry,0.7358818879532862
1151,1946125,1621773326000.0,0.0,-0.021378282000000002,130.22046021000006,118.62756021000004,0.527,202.83,0.944,214.76061440677967,long_secondary_rentry,1.5568522770773572
1152,1974743,1621801944000.0,0.11515766949152534,-0.005778616,130.32983926349158,131.03404159400006,-0.134,215.62,0.81,214.76061440677967,long_nclose,1.3347372992442623
1153,1974749,1621801950000.0,0.138967055084744,-0.00582633,130.46297998857634,131.23206526400006,-0.135,215.79,0.675,214.76061440677967,long_nclose,1.1111459721161485
1154,1974751,1621801952000.0,0.16191705508474613,-0.005830920000000001,130.61906612366107,131.29913434400007,-0.135,215.96,0.54,214.76061440677967,long_nclose,0.8878545469760746
1155,1974758,1621801959000.0,0.18486705508474444,-0.00583551,130.7980976687458,131.38104883400004,-0.135,216.13,0.405,214.76061440677967,long_nclose,0.6649794636541505
1156,1974764,1621801965000.0,0.2078170550847466,-0.005840100000000002,131.00007462383056,131.41840873400005,-0.135,216.3,0.27,214.76061440677967,long_nclose,0.4426361286918095
1157,1974765,1621801966000.0,0.2307670550847449,-0.005844690000000001,131.2249969889153,131.46521404400005,-0.135,216.47,0.135,214.76061440677967,long_nclose,0.2209387205957741
1158,1974766,1621801967000.0,0.25371705508474324,-0.00584928,131.47286476400006,131.47286476400006,-0.135,216.64,0.0,214.76061440677967,long_nclose,0.0
1159,1974773,1621801974000.0,0.0,-0.0019085439999999999,131.47095622000006,131.46919622000007,0.044,216.88,0.044,216.88,long_ientry,0.07258424426480523
1160,1974917,1621802118000.0,0.038280000000000196,-0.0019162,131.50732002000007,131.50732002000007,-0.044,217.75,0.0,216.88,long_nclose,0.0
1161,1974918,1621802119000.0,0.0,-0.001916376,131.50540364400007,131.49616364400006,0.044,217.77,0.044,217.77,long_ientry,0.07286301349212408
1162,1974973,1621802174000.0,0.03827999999999895,-0.0019240319999999998,131.54175961200008,131.54175961200008,-0.044,218.64,0.0,217.77,long_nclose,0.0
1163,1974982,1621802183000.0,0.0,-0.0019247360000000002,131.53983487600007,131.53279487600008,0.044,218.72,0.044,218.72,long_ientry,0.07316171568158078
1164,1976771,1621803972000.0,0.038280000000000196,-0.0019323919999999998,131.57618248400007,131.57618248400007,-0.044,219.59,0.0,218.72,long_nclose,0.0
1165,1976772,1621803973000.0,0.0,-0.0018885599999999998,131.57429392400007,131.56397392400007,0.043,219.6,0.043,219.6,long_ientry,0.07176781815340272
1166,1977207,1621804408000.0,0.037839999999999804,-0.001896128,131.61023779600006,131.61023779600006,-0.043,220.48,0.0,219.6,long_nclose,0.0
1167,1977208,1621804409000.0,0.0,-0.0018963859999999997,131.60834141000007,131.58512141000006,0.043,220.51,0.043,220.51,long_ientry,0.07204657317624646
1168,1977384,1621804585000.0,0.037839999999999804,-0.001903954,131.64427745600005,131.64427745600005,-0.043,221.39,0.0,220.51,long_nclose,0.0
1169,1977385,1621804586000.0,0.0,-0.0019049,131.64237255600005,131.62818255600004,0.043,221.5,0.043,221.5,long_ientry,0.07235132438796119
1170,1977583,1621804784000.0,0.037839999999999804,-0.0019124679999999999,131.67830008800004,131.67830008800004,-0.043,222.38,0.0,221.5,long_nclose,0.0
1171,1977584,1621804785000.0,0.0,-0.0019126400000000002,131.67638744800004,131.67251744800004,0.043,222.4,0.043,222.4,long_ientry,0.07262653681000002
1172,1977703,1621804904000.0,0.03826999999999941,-0.001920294,131.71273715400005,131.71273715400005,-0.043,223.29,0.0,222.4,long_nclose,0.0
1173,1977704,1621804905000.0,0.0,-0.0019219279999999998,131.71081522600005,131.70006522600005,0.043,223.48,0.043,223.48,long_ientry,0.07296014365647197
1174,1978404,1621805605000.0,0.0,-0.001889184,131.70892604200006,131.32269604200005,0.044,214.68,0.087,219.02942528735633,long_primary_rentry,0.1446793362655122
1175,1979207,1621806408000.0,0.02002321839080449,-0.00101154,131.72793772039086,131.79517450200004,-0.023,219.9,0.064,219.02942528735633,long_nclose,0.10641541544623229
1176,1979208,1621806409000.0,0.06723678160919554,-0.0028170240000000004,131.79235747800004,131.79235747800004,-0.064,220.08,0.0,219.02942528735633,long_nclose,0.0
1177,1979209,1621806410000.0,0.0,-0.001893204,131.79046427400004,131.79003427400005,0.043,220.14,0.043,220.14,long_ientry,0.07182628919433497
1178,1979928,1621807129000.0,0.037840000000001026,-0.001900772,131.82640350200003,131.82640350200003,-0.043,221.02,0.0,220.14,long_nclose,0.0
1179,1979934,1621807135000.0,0.0,-0.001903954,131.82449954800003,131.82019954800003,0.043,221.39,0.043,221.39,long_ientry,0.07221548371237058
1180,1980005,1621807206000.0,0.037840000000001026,-0.0019115220000000001,131.86042802600002,131.86042802600002,-0.043,222.27,0.0,221.39,long_nclose,0.0
1181,1980012,1621807213000.0,0.0,-0.0019166819999999998,131.85851134400002,131.850771344,0.043,222.87,0.043,222.87,long_ientry,0.07267949487916067
1182,1980031,1621807232000.0,0.03826999999999941,-0.001924336,131.89485700800003,131.89485700800003,-0.043,223.76,0.0,222.87,long_nclose,0.0
1183,1980033,1621807234000.0,0.0,-0.001925626,131.89293138200003,131.88476138200002,0.043,223.91,0.043,223.91,long_ientry,0.07299959064609879
1184,1980074,1621807275000.0,0.03827000000000063,-0.00193328,131.92926810200004,131.92926810200004,-0.043,224.8,0.0,223.91,long_nclose,0.0
1185,1980075,1621807276000.0,0.0,-0.0018889920000000001,131.92737911000003,131.92275911000004,0.042,224.88,0.042,224.88,long_ientry,0.07159211426556776
1186,1980119,1621807320000.0,0.03780000000000024,-0.0018965520000000001,131.96328255800003,131.96328255800003,-0.042,225.78,0.0,224.88,long_nclose,0.0
1187,1980120,1621807321000.0,0.0,-0.0018984000000000002,131.96138415800004,131.95130415800006,0.042,226.0,0.042,226.0,long_ientry,0.07193013365663879
1188,1980239,1621807440000.0,0.03780000000000024,-0.0019059600000000004,131.99727819800003,131.99727819800003,-0.042,226.9,0.0,226.0,long_nclose,0.0
1189,1980240,1621807441000.0,0.0,-0.0019066320000000001,131.99537156600005,131.98865156600004,0.042,226.98,0.042,226.98,long_ientry,0.07222344152600267
1190,1980253,1621807454000.0,0.03821999999999986,-0.001914276,132.03167729000003,132.03167729000003,-0.042,227.89,0.0,226.98,long_nclose,0.0
1191,1980259,1621807460000.0,0.0,-0.001919652,132.02975763800004,132.02093763800002,0.042,228.53,0.042,228.53,long_ientry,0.07269770218253802
1192,1980801,1621808002000.0,0.03821999999999986,-0.0019272960000000002,132.06605034200004,132.06605034200004,-0.042,229.44,0.0,228.53,long_nclose,0.0
1193,1980802,1621808003000.0,0.0,-0.0019278000000000003,132.06412254200004,132.06202254200002,0.042,229.5,0.042,229.5,long_ientry,0.07298727174698437
1194,1981119,1621808320000.0,0.03863999999999948,-0.0019355280000000002,132.10082701400003,132.10082701400003,-0.042,230.42,0.0,229.5,long_nclose,0.0
1195,1981120,1621808321000.0,0.0,-0.001889854,132.09893716000002,132.09319716000002,0.041,230.47,0.041,230.47,long_ientry,0.07153176401831997
1196,1982352,1621809553000.0,0.03771999999999949,-0.0018973980000000002,132.13475976200002,132.13475976200002,-0.041,231.39,0.0,230.47,long_nclose,0.0
1197,1982358,1621809559000.0,0.0,-0.0019010880000000002,132.132858674,132.12178867400002,0.041,231.84,0.041,231.84,long_ientry,0.07193850262069901
1198,1983162,1621810363000.0,0.0,-0.001915306,132.130943368,131.72133336800002,0.043,222.71,0.084,227.1663095238095,long_primary_rentry,0.14441711769857343
1199,1983908,1621811109000.0,0.019881190476190795,-0.001003508,132.1498210504762,132.20646986,-0.022,228.07,0.062,227.1663095238095,long_nclose,0.10657835991390802
1200,1983910,1621811111000.0,0.06718880952381084,-0.0028303,132.21417956,132.21417956,-0.062,228.25,0.0,227.1663095238095,long_nclose,0.0
1201,1983911,1621811112000.0,0.0,-0.00191814,132.21226142,132.21058142,0.042,228.35,0.042,228.35,long_ientry,0.07254017060893564
1202,1986909,1621814110000.0,0.03821999999999986,-0.0019257840000000003,132.248555636,132.248555636,-0.042,229.26,0.0,228.35,long_nclose,0.0
1203,1986915,1621814116000.0,0.0,-0.0019271280000000002,132.246628508,132.24032850799998,0.042,229.42,0.042,229.42,long_ientry,0.07286113913608855
1204,1987449,1621814650000.0,0.038640000000000674,-0.0019348560000000004,132.28333365199998,132.28333365199998,-0.042,230.34,0.0,229.42,long_nclose,0.0
1205,1987451,1621814652000.0,0.0,-0.0019356120000000002,132.28139803999997,132.27341803999997,0.042,230.43,0.042,230.43,long_ientry,0.0731626679442373
1206,1987602,1621814803000.0,0.03863999999999948,-0.0019433400000000004,132.31809469999996,132.31809469999996,-0.042,231.35,0.0,230.43,long_nclose,0.0
1207,1987605,1621814806000.0,0.0,-0.0018983000000000001,132.31619639999997,132.31496639999997,0.041,231.5,0.041,231.5,long_ientry,0.07173347071817734
1208,1987625,1621814826000.0,0.03771999999999949,-0.0019058440000000003,132.35201055599995,132.35201055599995,-0.041,232.42,0.0,231.5,long_nclose,0.0
1209,1987626,1621814827000.0,0.0,-0.0019065000000000002,132.35010405599996,132.34559405599995,0.041,232.5,0.041,232.5,long_ientry,0.07202487726013884
1210,1989717,1621816918000.0,0.0,-0.00192081,132.34818324599996,131.97135324599998,0.043,223.35,0.084,227.8160714285714,long_primary_rentry,0.14459246459341463
1211,1991619,1621818820000.0,0.0,-0.0021736000000000004,132.34600964599997,131.43151964599997,0.05,217.36,0.134,223.91455223880598,long_primary_rentry,0.22671291775442556
1212,1998982,1621826183000.0,0.020595298507462473,-0.001034126,132.36557081850742,132.46607551999995,-0.023,224.81,0.111,223.91455223880598,long_nclose,0.1877717532196242
